0.458890,0.458890,0.469831,0.522166,0.483946,0.482731,0.518441,0.478850,0.475351,0.473933,0.457911,0.497395,0.523411,0.512418,0.530624,0.514564,0.529627,0.520174,0.519291,0.508634,0.473155,0.478406,0.523379,0.519370,0.519210,0.524489,0.518034,0.519100,0.527113,0.498855,0.494392,0.504280,0.522778,0.530238,0.514323,0.543009,0.518139,0.511861,0.523584,0.535488,0.534143,0.529798,0.523068,0.514138,0.517058,0.523710,0.513051,0.500348,0.521067,0.530185,0.512958,0.472573,0.462334,0.462414,0.497869,0.519574,0.536879,0.525547,0.528895,0.499400,0.490600,0.512678,0.525928,0.539878,0.501769,0.521102,0.539138,0.560748,0.557003,0.542597,0.521593,0.540762,0.534802,0.527967,0.550999,0.537926,0.525724,0.526769,0.566894,0.551394,0.520438,0.536320,0.525862,0.552088,0.552353,0.571213,0.539250,0.514331,0.510269,0.509674,0.527744,0.540378,0.524195,0.508187,0.549531,0.534569,0.533346,0.551340,0.550908,0.522807,0.542132,0.557568,0.562337,0.527335,0.546040,0.553909,0.548797,0.528153,0.523207,0.542188,0.531149,0.545813,0.552011,0.546936,0.532221,0.536712,0.540165,0.580923,0.579572,0.553384,0.538850,0.517720,0.543429,0.552667,0.543268,0.548740,0.533916,0.520339,0.564426,0.544545,0.555302,0.536628,0.533259,0.537363,0.542041,0.542554,0.585253,0.570399,0.551118,0.547504,0.567862,0.568675,0.554832,0.549629,0.564360,0.553122,0.546532,0.589959,0.569357,0.563846,0.564746,0.547960,0.536547,0.683280,0.642755,0.607697,0.466871,0.483773,0.515171,0.515776,0.520379,0.542407,0.580164,0.601960,0.590340,0.583193,0.589829,0.600834,0.612262,0.606620,0.585932,0.639959,0.619499,0.616247,0.629551,0.586204,0.562796,0.558883,0.621575,0.617065,0.622140,0.618224,0.596131,0.595687,0.616992,0.607204,0.587472,0.593601,0.617788,0.596354,0.595256,0.629334,0.658773,0.606434,0.623743,0.627558,0.661499,0.647068,0.628122,0.648858,0.671660,0.678810,0.672063,0.683321,0.667905,0.661127,0.655624,0.680631,0.690231,0.659457,0.649919,0.684981,0.693249,0.688151,0.666598,0.675414,0.679844,0.709781,0.708478,0.679674,0.669867,0.681031,0.682523,0.681342,0.697772,0.688556,0.682068,0.668161,0.700321,0.648487,0.661528,0.667899,0.678316,0.664646,0.663270,0.675756,0.632230,0.631196,0.658760,0.669110,0.658844,0.656555,0.646068,0.633572,0.603243,0.616333,0.636473,0.632218,0.612340,0.664458,0.659695,0.643287,0.609527,0.596398,0.590158,0.611925,0.633842
0.492308,0.492308,0.467985,0.509765,0.498992,0.498697,0.492806,0.508100,0.489426,0.503705,0.503174,0.517812,0.515472,0.521253,0.523807,0.539046,0.510938,0.529750,0.527734,0.512433,0.513600,0.498987,0.523416,0.520415,0.508580,0.517967,0.551669,0.535543,0.530921,0.536070,0.513583,0.531794,0.523697,0.525529,0.533550,0.538808,0.511510,0.522021,0.515099,0.501634,0.515916,0.521956,0.514669,0.494789,0.493105,0.526175,0.522188,0.523376,0.522103,0.515108,0.529573,0.512727,0.502209,0.521341,0.534868,0.509791,0.526021,0.511672,0.515939,0.524803,0.492623,0.471785,0.529277,0.527948,0.525886,0.528244,0.530551,0.531022,0.568844,0.549358,0.558698,0.536113,0.530795,0.526057,0.533896,0.547161,0.552449,0.550236,0.556322,0.544197,0.556610,0.534120,0.535059,0.532655,0.535610,0.554030,0.545915,0.531959,0.502981,0.533670,0.532095,0.526699,0.521351,0.524681,0.516874,0.507335,0.529195,0.529041,0.529383,0.560117,0.577552,0.543940,0.534836,0.542277,0.550178,0.569006,0.552254,0.535891,0.533091,0.536352,0.538565,0.542759,0.544691,0.539631,0.550729,0.555134,0.527991,0.574860,0.571729,0.550026,0.537735,0.529372,0.552011,0.574036,0.560357,0.526069,0.536950,0.517868,0.511416,0.509483,0.494404,0.466711,0.465431,0.475109,0.500184,0.520920,0.570773,0.585513,0.563096,0.568358,0.561823,0.544789,0.567791,0.539008,0.536711,0.573586,0.566670,0.547834,0.546467,0.556135,0.568081,0.567752,0.548396,0.714339,0.683486,0.603963,0.499383,0.469087,0.507115,0.515490,0.540782,0.541807,0.579222,0.580594,0.580903,0.611772,0.602931,0.596923,0.625931,0.614341,0.608680,0.612509,0.599563,0.619617,0.628538,0.599613,0.582191,0.592438,0.597658,0.609453,0.615280,0.606263,0.609921,0.598821,0.600951,0.619980,0.591787,0.591101,0.610079,0.616915,0.626415,0.633618,0.620882,0.616666,0.615398,0.623524,0.634938,0.627445,0.638385,0.665690,0.667681,0.648049,0.648567,0.640302,0.656989,0.660712,0.657204,0.667945,0.671213,0.662386,0.672729,0.656884,0.668787,0.689398,0.659782,0.688452,0.692484,0.681434,0.661255,0.700830,0.671854,0.700347,0.694163,0.703194,0.718982,0.718301,0.705869,0.703297,0.682989,0.676839,0.666557,0.681085,0.722180,0.664533,0.663100,0.658382,0.652027,0.636879,0.645146,0.641127,0.663979,0.656974,0.629430,0.649045,0.656209,0.659826,0.639418,0.635916,0.637763,0.658326,0.659684,0.645930,0.626898,0.620136,0.596366,0.620277,0.623729
0.474355,0.474355,0.465043,0.487625,0.517598,0.486777,0.505083,0.497438,0.501067,0.514769,0.509755,0.513095,0.494601,0.509905,0.546634,0.535406,0.493290,0.512697,0.512918,0.510797,0.518134,0.484316,0.499520,0.476822,0.516396,0.510711,0.545067,0.540122,0.529398,0.538999,0.501187,0.517206,0.528286,0.524508,0.523718,0.557952,0.560847,0.526010,0.494502,0.483652,0.521969,0.527709,0.514085,0.490313,0.499433,0.524834,0.542307,0.540246,0.525509,0.519865,0.526021,0.518916,0.541938,0.571688,0.536143,0.518068,0.512760,0.525554,0.528620,0.485367,0.512747,0.504261,0.514634,0.538000,0.551432,0.540154,0.530389,0.532207,0.545669,0.532737,0.549317,0.530696,0.532009,0.532130,0.517379,0.518879,0.548053,0.546441,0.545340,0.530609,0.539953,0.530186,0.545835,0.530657,0.544488,0.547912,0.580989,0.538965,0.539247,0.551203,0.546122,0.534765,0.550943,0.555332,0.569747,0.554543,0.554915,0.550605,0.545306,0.554921,0.550268,0.545641,0.565202,0.546589,0.527649,0.555145,0.562479,0.564148,0.540841,0.548835,0.546791,0.548776,0.521466,0.545044,0.560175,0.561175,0.557713,0.558540,0.551153,0.544129,0.541649,0.534247,0.548873,0.561406,0.564026,0.547022,0.526378,0.529444,0.520234,0.519209,0.495249,0.451937,0.419442,0.419219,0.492919,0.526597,0.538214,0.554364,0.553338,0.568458,0.572392,0.546557,0.558241,0.557965,0.560618,0.580827,0.577364,0.579023,0.554827,0.542696,0.576157,0.553122,0.567628,0.734278,0.657229,0.607534,0.486450,0.498976,0.508475,0.536071,0.579356,0.579974,0.594752,0.604092,0.587804,0.581242,0.596519,0.632043,0.594557,0.566244,0.595309,0.622277,0.610460,0.622667,0.606850,0.604144,0.610289,0.610880,0.606406,0.600718,0.604347,0.575299,0.606347,0.597789,0.605797,0.611946,0.596541,0.601502,0.631385,0.621001,0.612215,0.591267,0.611839,0.618213,0.631334,0.621898,0.638768,0.636879,0.668744,0.665104,0.675700,0.646895,0.650072,0.620957,0.664386,0.692823,0.670077,0.660144,0.645130,0.672540,0.659363,0.666175,0.657151,0.672544,0.655500,0.667581,0.675123,0.653698,0.675119,0.712575,0.701257,0.684423,0.696223,0.702178,0.686037,0.685662,0.705954,0.704917,0.692098,0.689925,0.713138,0.653855,0.677237,0.651670,0.657747,0.671194,0.689846,0.653032,0.654641,0.654881,0.642836,0.644296,0.643679,0.657393,0.644186,0.655525,0.652649,0.644148,0.670370,0.639929,0.641432,0.655604,0.645266,0.662177,0.634076,0.621368,0.632093
0.466202,0.466202,0.460360,0.492648,0.518615,0.543615,0.491779,0.490187,0.490858,0.485722,0.491853,0.517239,0.497816,0.493067,0.523521,0.538150,0.529104,0.494423,0.516909,0.504393,0.518811,0.507947,0.499760,0.480835,0.499699,0.521833,0.499925,0.547351,0.552760,0.509858,0.502464,0.506668,0.514277,0.528853,0.519742,0.550286,0.541253,0.511675,0.524279,0.509998,0.521907,0.541761,0.534317,0.513120,0.521376,0.530626,0.532447,0.520122,0.529628,0.522369,0.506008,0.513495,0.516021,0.545096,0.532467,0.539438,0.515226,0.530164,0.521346,0.517626,0.525146,0.516109,0.520932,0.530305,0.540990,0.517263,0.536182,0.517387,0.527903,0.546485,0.536347,0.524277,0.513407,0.511246,0.520485,0.550832,0.559049,0.554393,0.525358,0.552556,0.580757,0.535585,0.509851,0.524917,0.528675,0.568861,0.548267,0.553368,0.543188,0.534331,0.550554,0.559718,0.545185,0.549664,0.542140,0.538856,0.559209,0.554148,0.549642,0.565572,0.560952,0.541590,0.562645,0.546470,0.553518,0.537642,0.543459,0.551775,0.549832,0.536829,0.541894,0.548265,0.527276,0.536433,0.544703,0.569277,0.530508,0.572857,0.541710,0.560247,0.553019,0.541439,0.550105,0.557924,0.571656,0.551740,0.533814,0.549203,0.560559,0.521777,0.506380,0.430425,0.387358,0.359149,0.432965,0.490084,0.487097,0.516217,0.526348,0.550426,0.567917,0.578178,0.567997,0.572358,0.567607,0.566413,0.573283,0.553699,0.545397,0.559723,0.580124,0.545241,0.560077,0.718676,0.668345,0.617360,0.586138,0.525067,0.528817,0.578074,0.567300,0.550587,0.599288,0.607607,0.591023,0.579318,0.570811,0.593199,0.601573,0.600291,0.601626,0.595534,0.618842,0.610992,0.611610,0.635422,0.635067,0.616220,0.619074,0.613341,0.604404,0.602578,0.567474,0.597764,0.595826,0.591712,0.623823,0.621437,0.640111,0.624226,0.621722,0.601148,0.619472,0.618281,0.619755,0.610173,0.644161,0.648354,0.650859,0.651584,0.663113,0.640255,0.645736,0.633098,0.649562,0.683461,0.660526,0.661822,0.666587,0.662973,0.667734,0.681675,0.683156,0.662466,0.654574,0.658522,0.678390,0.653623,0.673734,0.685210,0.682602,0.704179,0.694297,0.708197,0.669498,0.682295,0.682921,0.702497,0.685652,0.690881,0.683733,0.654660,0.639062,0.637424,0.658718,0.658748,0.676868,0.684343,0.659676,0.653739,0.660935,0.673071,0.656931,0.641510,0.626380,0.632388,0.657156,0.648038,0.659551,0.646405,0.635623,0.643837,0.655062,0.649805,0.649357,0.572324,0.637368
0.489125,0.489125,0.508212,0.512734,0.523430,0.536537,0.474379,0.491832,0.492849,0.503913,0.501461,0.510128,0.508055,0.517404,0.509252,0.504076,0.527401,0.509808,0.515196,0.512423,0.517982,0.509770,0.516758,0.492606,0.506566,0.520790,0.518302,0.519619,0.510333,0.535853,0.523069,0.512914,0.521833,0.486232,0.516146,0.543589,0.522278,0.504253,0.522318,0.512679,0.544612,0.556696,0.521927,0.535458,0.530821,0.507787,0.512368,0.508922,0.535619,0.530728,0.513651,0.512790,0.527838,0.531896,0.521627,0.532777,0.514097,0.506402,0.517716,0.530378,0.553389,0.520739,0.497239,0.553112,0.544279,0.563028,0.575706,0.538880,0.543917,0.545191,0.509388,0.516556,0.504618,0.521353,0.524004,0.535171,0.506069,0.541295,0.528189,0.566322,0.524371,0.552646,0.551101,0.516895,0.530157,0.514523,0.543082,0.541164,0.508358,0.529109,0.530849,0.536614,0.536908,0.536841,0.527253,0.547031,0.544438,0.560487,0.561468,0.545413,0.531934,0.526889,0.553807,0.543946,0.526874,0.543878,0.542841,0.555432,0.557328,0.552250,0.535226,0.551056,0.539854,0.536290,0.539749,0.522309,0.539571,0.543916,0.550012,0.553276,0.551622,0.542911,0.520734,0.561815,0.558822,0.546339,0.562651,0.550557,0.536234,0.550875,0.580047,0.419157,0.289839,0.276311,0.463083,0.496658,0.486021,0.510261,0.505046,0.527041,0.561408,0.549503,0.551497,0.529686,0.554076,0.566068,0.590355,0.553971,0.550556,0.572966,0.558121,0.551731,0.586485,0.708010,0.679098,0.662285,0.677934,0.634007,0.590486,0.589550,0.564273,0.565810,0.608598,0.582344,0.606746,0.569087,0.581692,0.592214,0.583491,0.592416,0.598711,0.598216,0.596187,0.600893,0.622736,0.618267,0.614269,0.608295,0.608525,0.604974,0.606486,0.618982,0.582074,0.583323,0.610661,0.602124,0.604170,0.604295,0.596298,0.610752,0.605197,0.604623,0.620642,0.608415,0.614840,0.626532,0.641412,0.622907,0.624635,0.643805,0.660799,0.645301,0.636607,0.635746,0.649110,0.663782,0.657422,0.665582,0.652294,0.648687,0.647227,0.707997,0.690135,0.655497,0.675486,0.662743,0.653619,0.659184,0.653373,0.675459,0.672911,0.691003,0.707974,0.698189,0.653730,0.685491,0.666539,0.674634,0.686072,0.676376,0.656187,0.664273,0.635735,0.635016,0.656225,0.676789,0.672475,0.641302,0.649881,0.651508,0.634864,0.675293,0.658152,0.639985,0.616151,0.632046,0.658741,0.670359,0.634565,0.631383,0.643064,0.650887,0.648885,0.628949,0.619572,0.595159,0.630980
0.494155,0.494155,0.485958,0.534142,0.530258,0.515044,0.527295,0.511030,0.472772,0.523418,0.485364,0.502745,0.507956,0.528673,0.503744,0.505310,0.496907,0.507331,0.539408,0.531884,0.510819,0.518089,0.518340,0.517216,0.523136,0.527395,0.544287,0.533011,0.499279,0.515399,0.521410,0.525274,0.547342,0.522350,0.523368,0.528324,0.536097,0.531721,0.524116,0.558510,0.530521,0.527867,0.520177,0.528515,0.530133,0.515752,0.522987,0.535961,0.527402,0.537092,0.517348,0.553893,0.536118,0.528867,0.498067,0.526248,0.560486,0.520359,0.536383,0.523097,0.536162,0.534940,0.528122,0.561596,0.517045,0.548849,0.551561,0.543353,0.542536,0.520495,0.508084,0.502589,0.513677,0.530745,0.516686,0.487636,0.500280,0.516395,0.528568,0.520857,0.517532,0.559213,0.546248,0.548011,0.526756,0.515801,0.540087,0.529524,0.514054,0.518921,0.541266,0.547098,0.521292,0.532137,0.566753,0.547291,0.547217,0.558678,0.548107,0.538571,0.556307,0.535889,0.531591,0.579970,0.574392,0.525396,0.541049,0.535602,0.525107,0.536605,0.543092,0.539232,0.546194,0.528313,0.544754,0.552333,0.552700,0.540525,0.525107,0.532874,0.525263,0.525989,0.543944,0.534755,0.550076,0.548913,0.556698,0.562434,0.589861,0.603393,0.615343,0.405208,0.278386,0.203677,0.492812,0.564702,0.575838,0.559945,0.512848,0.523484,0.523013,0.511832,0.493611,0.522275,0.488875,0.531084,0.542487,0.533834,0.555346,0.544253,0.568408,0.573853,0.601613,0.658115,0.695746,0.630537,0.717117,0.700766,0.678420,0.577809,0.568213,0.564817,0.600038,0.562750,0.580912,0.574122,0.571310,0.587389,0.572119,0.579464,0.580259,0.585365,0.569744,0.592195,0.641998,0.608589,0.592991,0.602771,0.600738,0.586987,0.611910,0.585876,0.579821,0.577152,0.605945,0.616382,0.607600,0.606274,0.616503,0.593505,0.581545,0.601600,0.634037,0.609061,0.600409,0.595242,0.616526,0.602580,0.595663,0.611785,0.628931,0.621601,0.604939,0.624604,0.598021,0.614116,0.624019,0.596757,0.593814,0.553331,0.465111,0.609692,0.667532,0.643732,0.638459,0.649565,0.640059,0.650565,0.654681,0.662530,0.659329,0.679517,0.678274,0.681700,0.677655,0.675144,0.667274,0.676248,0.658936,0.650358,0.653996,0.681152,0.651843,0.675481,0.663918,0.674166,0.659408,0.662415,0.654759,0.666027,0.661298,0.655044,0.629325,0.666443,0.654678,0.669116,0.697446,0.681339,0.663586,0.650792,0.654816,0.652216,0.677937,0.649996,0.630687,0.613253,0.610764
0.509707,0.509707,0.485846,0.517136,0.536537,0.506008,0.546896,0.526454,0.499146,0.495073,0.491935,0.519092,0.521931,0.494052,0.504585,0.522889,0.513263,0.523211,0.525640,0.508962,0.523925,0.526098,0.502447,0.542289,0.535678,0.529282,0.532474,0.516182,0.504551,0.508800,0.512305,0.538678,0.548096,0.530628,0.504810,0.539860,0.523773,0.508005,0.501236,0.501480,0.549129,0.520810,0.525800,0.511143,0.494084,0.520061,0.543096,0.559046,0.587404,0.576205,0.568109,0.586533,0.543593,0.522022,0.526304,0.531895,0.549922,0.545422,0.550865,0.566273,0.539031,0.524506,0.527711,0.535611,0.528881,0.532688,0.536485,0.545797,0.539974,0.512353,0.517840,0.505800,0.524252,0.511773,0.519478,0.539674,0.532780,0.542393,0.545037,0.547404,0.561864,0.567078,0.549378,0.542985,0.520610,0.532833,0.549600,0.533533,0.571659,0.549406,0.542920,0.559759,0.539156,0.544097,0.547287,0.547016,0.575141,0.547925,0.536230,0.563767,0.561192,0.527891,0.534460,0.563332,0.555556,0.542788,0.552521,0.546490,0.558154,0.532040,0.545900,0.563020,0.532178,0.545933,0.553403,0.561709,0.557675,0.566248,0.545687,0.543498,0.559465,0.561468,0.572093,0.550068,0.566483,0.602226,0.593326,0.601125,0.642123,0.627217,0.658470,0.463762,0.333465,0.246809,0.461914,0.566018,0.574855,0.577527,0.552994,0.533902,0.549847,0.542109,0.523657,0.492793,0.511783,0.503162,0.509578,0.482577,0.508085,0.508722,0.540064,0.520292,0.581536,0.675910,0.655395,0.567308,0.767635,0.757731,0.683319,0.591318,0.596086,0.589151,0.574795,0.567135,0.563878,0.592336,0.591650,0.575061,0.570987,0.570340,0.573695,0.597966,0.585859,0.602890,0.605816,0.588710,0.597641,0.607447,0.592479,0.593121,0.588245,0.581436,0.571711,0.549425,0.589107,0.580156,0.577416,0.606636,0.613184,0.597404,0.610157,0.616517,0.591959,0.601608,0.593432,0.565384,0.605421,0.607834,0.577704,0.573515,0.589786,0.594026,0.592129,0.603124,0.595270,0.596450,0.607329,0.599067,0.583740,0.541429,0.357596,0.529458,0.624053,0.640384,0.638057,0.630878,0.638152,0.620057,0.647669,0.647941,0.660094,0.669339,0.673975,0.656246,0.698100,0.682235,0.648370,0.659012,0.658855,0.649411,0.635161,0.656827,0.659729,0.633017,0.668331,0.660795,0.688335,0.668284,0.663210,0.672115,0.663749,0.650677,0.633624,0.647725,0.662690,0.656795,0.681670,0.673252,0.637515,0.662975,0.656751,0.641518,0.685540,0.659976,0.645689,0.627508,0.622396
0.495361,0.495361,0.487191,0.509882,0.521249,0.517882,0.526869,0.525431,0.524364,0.513968,0.496179,0.511741,0.523358,0.510089,0.490808,0.501285,0.501397,0.522524,0.542843,0.519729,0.498509,0.504046,0.550594,0.522775,0.547537,0.523697,0.530045,0.515024,0.501675,0.514585,0.521638,0.520125,0.501695,0.516125,0.533391,0.515815,0.537918,0.516059,0.496696,0.500634,0.499131,0.511618,0.520743,0.512152,0.543899,0.532583,0.536979,0.593048,0.600230,0.612114,0.561435,0.575791,0.541468,0.533412,0.525799,0.555798,0.567652,0.575371,0.556334,0.583524,0.534308,0.539310,0.534004,0.548300,0.552172,0.546821,0.528489,0.542587,0.532093,0.512927,0.521167,0.523511,0.539884,0.525917,0.539880,0.562390,0.547134,0.540471,0.543981,0.544776,0.558041,0.555974,0.536211,0.520409,0.550827,0.561576,0.564346,0.559740,0.543661,0.554692,0.536688,0.536041,0.524538,0.540792,0.550556,0.540875,0.546636,0.571843,0.558465,0.546038,0.559667,0.551065,0.545677,0.563740,0.558798,0.579608,0.560555,0.554021,0.540466,0.580324,0.571093,0.547147,0.567165,0.560495,0.555988,0.561452,0.531183,0.554470,0.546550,0.564699,0.576825,0.571436,0.595640,0.555389,0.593035,0.615819,0.639890,0.612043,0.640976,0.650881,0.671370,0.543354,0.458497,0.272885,0.466140,0.579206,0.576097,0.586955,0.578886,0.557252,0.564631,0.562384,0.552522,0.529258,0.556229,0.510385,0.503524,0.490203,0.498028,0.491489,0.511555,0.529610,0.546852,0.635424,0.634311,0.583748,0.764908,0.739173,0.711141,0.612110,0.591918,0.588062,0.552633,0.558820,0.563317,0.593236,0.578910,0.590825,0.581684,0.588535,0.583599,0.584812,0.596775,0.579714,0.581235,0.608823,0.569241,0.592602,0.588350,0.577366,0.624662,0.612379,0.573990,0.556196,0.555296,0.566790,0.563845,0.584750,0.608276,0.599617,0.587603,0.599885,0.600173,0.590168,0.566042,0.574417,0.584470,0.589900,0.579130,0.580452,0.556784,0.608450,0.595704,0.615452,0.588874,0.577870,0.613030,0.612636,0.562854,0.541820,0.355855,0.448021,0.582583,0.635080,0.634870,0.647092,0.608207,0.621630,0.628452,0.649717,0.652282,0.662407,0.646307,0.659522,0.652894,0.671584,0.649213,0.655672,0.640515,0.660928,0.636996,0.657228,0.645565,0.640574,0.672325,0.649689,0.663807,0.658470,0.665417,0.642339,0.683522,0.659339,0.670438,0.660813,0.646186,0.661868,0.644997,0.655125,0.655973,0.649075,0.652994,0.646931,0.666803,0.670120,0.635808,0.632262,0.651536
0.518060,0.518060,0.499516,0.495622,0.531668,0.506932,0.515590,0.507229,0.504850,0.523148,0.516339,0.510329,0.527713,0.532137,0.532822,0.493419,0.512197,0.505514,0.508249,0.512773,0.498139,0.502925,0.512823,0.521219,0.524649,0.537728,0.520084,0.514302,0.528563,0.506143,0.494400,0.513493,0.509060,0.501869,0.521757,0.538682,0.548156,0.528018,0.517192,0.491340,0.477654,0.522404,0.516186,0.518616,0.555686,0.547597,0.587350,0.599434,0.579095,0.596096,0.585082,0.587171,0.588268,0.580418,0.556416,0.581755,0.598626,0.626668,0.611396,0.604134,0.591804,0.591139,0.580807,0.561117,0.566241,0.538016,0.548969,0.566474,0.550627,0.531031,0.524760,0.516860,0.556676,0.524803,0.517157,0.539032,0.523319,0.532760,0.529426,0.524698,0.550152,0.535050,0.517423,0.525138,0.548250,0.579084,0.570913,0.565465,0.552497,0.551830,0.548330,0.521045,0.552769,0.516537,0.516128,0.534291,0.554458,0.550597,0.546742,0.532732,0.571505,0.569231,0.591406,0.600036,0.607876,0.632400,0.613011,0.579783,0.586678,0.582021,0.587848,0.570663,0.552497,0.551928,0.537992,0.549509,0.522365,0.531425,0.559340,0.562340,0.556273,0.575542,0.596351,0.603245,0.653734,0.674420,0.649348,0.671686,0.715836,0.706525,0.658819,0.684175,0.598674,0.331556,0.497466,0.592587,0.622749,0.614684,0.616930,0.573738,0.577273,0.558250,0.548899,0.551317,0.550310,0.569141,0.556101,0.551772,0.551485,0.565105,0.545961,0.535707,0.533010,0.625633,0.649993,0.644528,0.642926,0.595107,0.626412,0.607623,0.570818,0.553872,0.575098,0.538624,0.554603,0.570088,0.576887,0.576009,0.561068,0.564884,0.547903,0.577423,0.569712,0.572182,0.578594,0.597954,0.610252,0.577745,0.581495,0.577462,0.592397,0.587401,0.616183,0.572526,0.584879,0.558856,0.598183,0.546730,0.613910,0.614673,0.590514,0.578590,0.581077,0.590005,0.584901,0.579043,0.560348,0.591800,0.581156,0.589469,0.590721,0.607750,0.600101,0.594653,0.594601,0.607080,0.599419,0.561570,0.497882,0.504298,0.453298,0.535658,0.602696,0.613583,0.607917,0.608767,0.607447,0.628658,0.619951,0.622665,0.656056,0.629468,0.636801,0.629117,0.615557,0.651282,0.641614,0.644379,0.648098,0.646055,0.658384,0.646621,0.616953,0.617062,0.647909,0.646706,0.645672,0.651642,0.654086,0.650101,0.658137,0.637677,0.660535,0.669140,0.661596,0.651411,0.668726,0.654271,0.597733,0.624453,0.634485,0.647915,0.642529,0.626061,0.608026,0.610577,0.619875
0.489360,0.489360,0.505872,0.501125,0.498621,0.521001,0.491541,0.510955,0.495220,0.519487,0.525162,0.515010,0.523948,0.520909,0.513475,0.505197,0.505850,0.500173,0.514561,0.494148,0.508134,0.507280,0.508115,0.500364,0.506309,0.522739,0.520993,0.536808,0.541791,0.502721,0.511945,0.492577,0.521062,0.510302,0.501270,0.525862,0.548715,0.515606,0.494048,0.514567,0.502694,0.520404,0.518263,0.532846,0.556603,0.583848,0.607941,0.586056,0.569162,0.583151,0.601988,0.621151,0.590162,0.599102,0.566609,0.568443,0.592324,0.649647,0.625178,0.626040,0.635941,0.620968,0.616523,0.610175,0.567893,0.574162,0.587776,0.550941,0.534700,0.513650,0.510117,0.530871,0.552167,0.507230,0.541586,0.523072,0.533677,0.526718,0.520781,0.536955,0.526620,0.524469,0.544697,0.538310,0.523269,0.556007,0.572802,0.540430,0.543619,0.522568,0.534501,0.550015,0.551006,0.556288,0.557804,0.557147,0.539019,0.536520,0.545948,0.545136,0.549534,0.593442,0.611229,0.627559,0.662828,0.653766,0.661832,0.662541,0.640728,0.640485,0.590387,0.559423,0.560781,0.548296,0.549180,0.550720,0.543093,0.552832,0.562879,0.555949,0.568623,0.614771,0.619287,0.637536,0.664625,0.696342,0.699085,0.728270,0.739441,0.709559,0.671731,0.725606,0.634055,0.442166,0.485956,0.586195,0.651036,0.643795,0.633769,0.622221,0.571912,0.575599,0.568212,0.578272,0.568910,0.574090,0.552443,0.531924,0.542749,0.564089,0.571286,0.559151,0.581913,0.636938,0.673729,0.676534,0.643304,0.617572,0.553146,0.557609,0.578037,0.567950,0.586995,0.568374,0.544908,0.574686,0.569838,0.572606,0.578944,0.576679,0.587873,0.586244,0.602637,0.593111,0.587256,0.595811,0.602011,0.594136,0.603554,0.615088,0.635015,0.628219,0.590083,0.600346,0.584965,0.593444,0.578110,0.594172,0.598722,0.596873,0.583334,0.597361,0.599606,0.610816,0.611843,0.574544,0.570098,0.586904,0.602452,0.604785,0.581143,0.609256,0.580006,0.595851,0.607585,0.610105,0.632622,0.434664,0.446742,0.509432,0.495522,0.518891,0.597149,0.628549,0.614762,0.612122,0.628997,0.629070,0.638411,0.651300,0.648289,0.629469,0.619916,0.603977,0.624073,0.621870,0.639897,0.623931,0.624241,0.619368,0.619456,0.641165,0.634481,0.621739,0.636142,0.651210,0.646825,0.621376,0.666372,0.622598,0.610960,0.621987,0.606380,0.641008,0.650389,0.589517,0.635886,0.645860,0.621125,0.632219,0.629262,0.639520,0.622761,0.632688,0.616410,0.607379,0.591028
