-0.030482,-0.030482,-0.009758,-0.009758,-0.030482,-0.025848,0.018624,-0.046794,0.007995,-0.015485,-0.008072,0.023485,-0.007946,-0.003280,-0.039582,-0.013349,0.043990,0.023578,-0.050561,-0.000667,-0.010094,-0.012557,0.013343,-0.071481,-0.021048,0.065525,0.255403,0.254935,0.152771,0.059474,0.105379,0.180285,0.397071,0.857264,1.085352,0.595378,0.278112,0.537588,1.073927,0.982984,0.539185,0.247327,0.468465,0.512425,0.398416,0.498392,0.678187,0.461162,0.392270,0.160512,-0.031629,-0.011361,0.012755,-0.009229,0.027195,0.074969,0.001495,-0.015683,-0.020562,0.004555,0.018621,-0.072769,-0.002020,-0.027071,-0.018195,0.013507,0.035096,0.035096,0.013507
0.001124,0.001124,0.014248,0.014248,0.001124,-0.004660,0.017107,-0.021929,0.029106,-0.001138,0.013330,0.010107,-0.031966,-0.043853,0.007417,0.000727,0.009995,-0.020017,-0.011353,-0.018941,0.038081,-0.009757,-0.014851,0.118461,0.545010,0.699092,0.878840,0.837260,0.585506,0.509202,0.570566,0.221759,0.717174,0.974901,0.811085,0.594135,0.226852,0.095155,0.182138,0.686956,0.608123,0.339612,0.673610,0.517988,0.461661,0.341676,0.292954,0.284857,0.390555,0.784611,0.319267,-0.023301,0.016931,0.019056,0.015379,0.008277,-0.003467,-0.009235,0.001111,-0.014043,0.011351,0.023881,0.040675,0.022000,-0.006898,0.025512,0.007984,0.007984,0.025512
0.014946,0.014946,0.020474,0.020474,0.014946,-0.001245,-0.012496,0.008083,0.017987,0.016321,-0.001349,-0.002867,-0.013169,0.016543,0.032635,-0.026294,-0.001319,-0.008599,-0.009737,0.020413,0.013448,0.012726,0.173386,0.599935,0.616564,0.545041,0.590871,0.573576,0.439658,0.458165,0.509653,0.064588,0.311510,0.261163,0.041734,0.158331,0.150472,0.006830,-0.065898,0.160263,0.401264,0.213502,0.524356,0.335643,0.435427,0.416910,0.310731,0.345284,0.321998,0.754759,0.802881,0.223860,0.002210,-0.018815,0.005279,-0.058704,0.013974,-0.010526,0.004098,0.017925,-0.015796,-0.008290,0.037555,0.004638,-0.002299,-0.044623,-0.005542,-0.005542,-0.044623
0.021570,0.021570,-0.005977,-0.005977,0.021570,-0.015017,0.010877,-0.013591,0.044062,0.016509,0.046407,-0.009500,0.017468,-0.054766,0.015495,0.053831,0.004641,-0.010845,-0.053397,0.004703,-0.040965,0.155311,0.571172,0.467773,0.406779,0.486836,0.458800,0.429779,0.468290,0.448845,0.557434,0.118303,0.224086,0.198580,-0.059851,0.146933,0.408434,0.038980,0.003814,0.038181,0.333987,0.044068,0.502867,0.388667,0.463902,0.459038,0.387824,0.322282,0.340439,0.684442,0.831227,0.904652,0.494794,0.013311,-0.007520,0.016895,0.004443,-0.017256,0.028477,-0.021365,-0.010512,0.022596,-0.024899,0.023309,0.017431,0.052493,0.009759,0.009759,0.052493
-0.041715,-0.041715,-0.019306,-0.019306,-0.041715,-0.009634,0.004638,0.069067,-0.021071,-0.016005,-0.018879,-0.031566,-0.031945,0.014035,-0.026338,-0.040516,0.008742,0.032109,0.028743,-0.049378,0.051775,0.392680,0.695560,0.472725,0.355118,0.429742,0.476387,0.507683,0.414510,0.428599,0.543480,0.100704,0.128890,0.161580,-0.030259,0.255014,0.381897,0.104100,0.024520,-0.030972,0.235023,0.135434,0.358242,0.446350,0.459267,0.444543,0.360581,0.348436,0.456630,0.682667,0.812431,1.029065,0.966115,0.305254,-0.048420,0.026013,-0.005244,0.028702,-0.021864,0.022875,-0.002545,-0.008796,0.003810,-0.015196,-0.002640,-0.004483,0.009427,0.009427,-0.004483
0.005948,0.005948,-0.046581,-0.046581,0.005948,-0.035403,-0.012346,0.022922,0.009717,0.001050,-0.017112,-0.029045,-0.018161,0.031583,0.037541,0.031430,-0.033077,0.025532,0.073128,-0.040473,0.363935,0.826262,0.682063,0.611600,0.354149,0.462622,0.484754,0.472026,0.444209,0.434770,0.422383,0.278267,0.085981,0.068572,0.016187,0.184919,0.607009,0.325196,0.054886,-0.025099,0.210281,0.288947,0.365605,0.196363,0.565375,0.576242,0.514642,0.368983,0.471254,0.481753,0.798581,1.009009,1.011922,0.918642,0.162627,0.020142,-0.026551,0.024140,0.008094,-0.005369,0.012449,0.013179,0.040365,0.008142,-0.010887,0.011303,0.042296,0.042296,0.011303
0.009074,0.009074,-0.021008,-0.021008,0.009074,-0.008929,0.005759,0.017913,-0.018380,0.010495,-0.028110,-0.012646,-0.027716,-0.011735,0.004732,0.035521,0.010892,0.020038,-0.015412,0.149352,0.879807,1.034233,0.822777,0.658251,0.606244,0.429426,0.483517,0.516913,0.480445,0.354601,0.248654,0.457804,0.013322,0.032573,-0.032911,0.090871,0.829945,0.340422,0.034659,-0.031174,-0.049077,0.321832,0.529139,0.049050,0.532039,0.363836,0.242035,0.111692,0.302445,0.354640,0.983375,0.998002,1.018184,0.820450,0.511332,0.141845,-0.078977,0.004488,-0.007634,-0.021556,0.048117,0.032675,0.058259,0.018783,0.030409,-0.015401,0.021147,0.021147,-0.015401
0.003539,0.003539,0.003446,0.003446,0.003539,-0.041256,0.024593,0.018909,0.016888,0.004050,0.027354,-0.021747,0.016025,-0.015623,-0.018955,0.036288,-0.016405,-0.006762,-0.022661,0.519675,1.024786,1.012625,0.998534,0.632830,0.460465,0.337404,0.462823,0.523791,0.590797,0.205072,0.158499,0.656629,0.080692,0.038127,-0.045462,0.189528,0.883578,0.448023,0.086857,0.001456,-0.007596,0.347539,0.542649,0.101683,0.506675,0.016028,0.033211,0.564134,0.701153,0.904152,0.949181,0.885635,0.889125,0.405761,0.221502,0.590016,0.123965,-0.034062,0.007660,0.012097,-0.018288,-0.009533,0.008802,-0.014680,0.038903,-0.027949,0.033391,0.033391,-0.027949
0.038532,0.038532,0.011823,0.011823,0.038532,0.012406,0.008141,0.054937,-0.054165,-0.004052,-0.016212,0.009526,-0.004780,0.007167,-0.008362,0.012929,-0.006618,-0.040957,0.188961,0.776924,1.010528,0.981171,1.034663,0.838913,0.225172,0.173262,0.009257,0.053890,0.285181,0.363836,0.107218,0.684308,0.343233,-0.031550,-0.008522,0.022841,0.817374,0.496710,0.088915,-0.053023,-0.027149,0.331224,0.605879,0.367095,0.384627,0.011993,0.429425,0.863298,1.012821,0.740123,0.718541,0.805941,0.738491,0.115909,-0.016982,0.425036,0.458571,0.015804,-0.030109,-0.037715,-0.012837,0.001203,0.044320,-0.015698,-0.069384,0.040796,0.007014,0.007014,0.040796
0.068053,0.068053,0.043991,0.043991,0.068053,-0.003354,0.014040,0.022120,-0.035180,-0.004171,-0.036572,-0.005210,-0.009713,0.019691,-0.049843,0.026898,-0.023538,0.052567,0.438769,0.614234,0.894022,0.712245,0.836871,0.910322,0.840495,0.680510,0.412218,0.016541,0.009427,0.542728,0.350598,0.503792,0.420972,0.018545,-0.007561,0.007514,0.711088,0.824451,0.100328,-0.042109,0.001042,0.304744,0.503223,0.403374,0.124816,0.251829,0.837912,1.019613,0.969185,0.891449,0.828029,0.764110,0.448247,-0.051899,-0.020855,0.022306,0.438100,0.216242,-0.006651,0.003642,-0.052522,0.025666,0.007380,-0.016572,0.027409,-0.008492,-0.052849,-0.052849,-0.008492
0.068199,0.068199,-0.019460,-0.019460,0.068199,0.027553,-0.036914,0.007364,0.031401,0.022622,-0.013234,0.017548,-0.015149,0.006199,0.049882,-0.005465,-0.016570,0.171192,0.474420,0.170028,0.728775,0.708307,0.719010,0.728832,1.005355,0.986366,0.923994,0.545448,-0.005105,0.316641,0.577230,0.347251,0.555158,0.093200,-0.027743,-0.030330,0.253320,0.294077,0.074445,-0.046459,-0.030416,0.394216,0.437580,0.272612,0.083957,0.703341,1.016850,0.988107,1.024739,0.950482,0.838850,0.850755,0.638995,0.238984,0.010958,0.036131,0.043803,0.305726,0.076932,-0.005075,0.002871,-0.003548,-0.031372,0.003292,-0.001740,-0.010592,0.015030,0.015030,-0.010592
0.002858,0.002858,-0.015995,-0.015995,0.002858,0.013897,0.033177,-0.009613,-0.006123,0.015904,0.040538,0.013062,0.000304,-0.005578,0.003572,0.015343,0.001163,0.435410,0.201468,-0.018044,0.482424,0.687056,0.807992,0.801062,1.006841,1.013567,1.011811,1.015459,0.505068,0.273909,0.546639,0.440572,0.610436,0.120591,-0.055886,0.027146,-0.041144,0.058105,0.127925,0.001738,-0.012212,0.700825,0.380010,0.177857,0.504839,0.977158,0.777348,0.683524,0.829244,0.987145,0.910791,0.822499,0.796983,0.838867,0.239238,-0.009638,-0.003731,0.196872,0.150202,-0.043680,-0.014073,-0.002270,0.000088,-0.054854,-0.030627,0.022021,0.028562,0.028562,0.022021
-0.028967,-0.028967,0.006820,0.006820,-0.028967,0.044851,0.019170,0.000147,0.039373,0.010281,-0.072159,0.047616,-0.046411,-0.011399,-0.014054,0.023498,0.123167,0.308461,-0.032295,0.062551,0.594444,0.761918,0.749952,0.873382,0.986273,0.906692,0.833054,0.873263,1.020646,0.550776,0.172350,0.475635,0.763110,0.429814,0.036416,0.004559,0.007310,0.006500,0.040990,0.023220,-0.023192,0.492347,0.493250,0.535517,0.946998,0.731272,0.559485,0.621832,0.656638,0.732865,0.843366,0.958821,0.750082,0.755853,0.643374,0.086019,-0.061022,0.041536,0.397137,-0.008810,0.013439,-0.030621,0.004692,0.015524,-0.004997,0.062961,-0.041764,-0.041764,0.062961
0.017951,0.017951,0.022524,0.022524,0.017951,0.009478,0.017844,-0.015623,-0.019593,-0.029949,-0.011622,0.008128,-0.017111,-0.071473,-0.050185,-0.001143,0.332004,0.059242,-0.020372,0.549093,0.645981,0.804298,0.795439,0.921458,0.736089,0.616632,0.587253,0.627898,0.706535,0.910169,0.719852,0.517590,0.686559,0.306865,-0.032925,0.022351,0.003191,-0.019604,0.025652,-0.011507,-0.085198,0.427834,0.778373,0.626611,0.722301,0.608579,0.556725,0.609910,0.627616,0.630301,0.629297,0.771984,0.998994,0.846082,0.916872,0.442469,-0.024042,-0.029148,0.165559,0.041778,-0.005765,-0.030079,-0.012118,-0.032766,-0.037810,-0.010242,0.015831,0.015831,-0.010242
0.043465,0.043465,0.002754,0.002754,0.043465,0.009699,-0.001180,-0.014289,-0.006151,0.011402,0.023333,0.036023,-0.027764,0.006390,0.002321,0.158163,0.281696,0.009190,0.238872,0.813162,0.799672,0.831806,0.972440,0.717346,0.620311,0.635632,0.677912,0.579310,0.598682,0.622327,0.788829,0.658677,0.914752,0.595681,-0.018889,-0.063834,0.042131,-0.048898,0.002665,-0.033977,0.156841,0.479263,0.826058,0.693929,0.598750,0.628919,0.583908,0.605942,0.695756,0.655025,0.630751,0.640070,0.819443,0.977272,0.878098,0.843551,0.175666,-0.044486,0.134029,0.213234,0.007870,0.009598,0.025251,-0.023693,-0.048996,-0.011955,0.051557,0.051557,-0.011955
-0.014366,-0.014366,-0.003340,-0.003340,-0.014366,-0.021938,0.015349,-0.013043,-0.017108,0.002045,0.021546,0.005781,-0.026332,0.024489,-0.044132,0.199600,0.174329,0.041825,0.715812,0.774195,0.783732,0.990831,0.767585,0.559407,0.573929,0.592193,0.644045,0.599346,0.540000,0.600161,0.621840,0.962651,1.027156,0.966882,0.667583,0.209960,-0.024470,0.010575,-0.058224,0.176244,0.814554,0.944219,0.945847,0.678325,0.618543,0.618419,0.623744,0.654950,0.603531,0.619803,0.665957,0.685054,0.655094,1.007615,0.887223,0.868307,0.579868,0.028977,0.087045,0.249286,0.000511,-0.008068,0.054828,-0.004339,-0.014847,0.007087,-0.009530,-0.009530,0.007087
-0.026433,-0.026433,0.034108,0.034108,-0.026433,0.010003,0.036981,-0.027972,0.064520,0.021632,-0.027286,-0.019446,-0.028105,0.019936,0.024698,0.238059,0.162019,0.378882,0.890519,0.849828,1.009026,0.838298,0.633068,0.619411,0.537570,0.628164,0.638142,0.613284,0.564727,0.581817,0.548562,0.780235,1.003636,1.012307,0.931529,0.929850,0.321515,0.180274,0.306586,0.794709,0.800364,0.892924,0.989297,0.559927,0.613693,0.562930,0.526854,0.611446,0.617006,0.598409,0.682553,0.671816,0.671794,0.979940,1.022964,0.816165,0.708168,0.090266,0.037448,0.251533,0.029850,0.039543,-0.002908,-0.021125,-0.015973,0.001640,-0.017113,-0.017113,0.001640
-0.003968,-0.003968,-0.007178,-0.007178,-0.003968,0.018973,0.020320,-0.026658,-0.001666,-0.036284,0.003450,-0.032252,-0.015156,0.014050,0.060892,0.365002,0.190421,0.664718,0.949812,1.031148,0.932146,0.654672,0.585794,0.599721,0.599304,0.562856,0.674556,0.624212,0.588768,0.632176,0.582239,0.619679,0.832275,0.885931,0.790108,0.760667,0.732031,0.506452,0.728090,0.752720,0.727680,0.891511,0.605006,0.436529,0.623841,0.621715,0.604748,0.544222,0.588460,0.643710,0.579298,0.653274,0.671860,0.794807,1.019025,0.984531,0.748437,0.313001,0.334491,0.249783,0.074791,-0.021994,-0.010056,0.038721,-0.009914,0.008833,0.075180,0.075180,0.008833
0.059194,0.059194,0.006773,0.006773,0.059194,-0.009204,-0.005807,0.018445,-0.047915,-0.019321,-0.017952,0.021566,0.003777,-0.043254,0.182124,0.301253,0.237499,0.783252,0.941743,1.020026,0.783334,0.553199,0.669086,0.583938,0.600507,0.510462,0.619536,0.598404,0.588077,0.601461,0.615888,0.619259,0.671460,0.756861,0.731626,0.705194,0.627795,0.401077,0.564756,0.730250,0.689539,0.630579,0.525327,0.565604,0.607044,0.650337,0.577996,0.605754,0.595007,0.563643,0.629650,0.684974,0.691195,0.622436,0.842256,0.986569,0.819618,0.287126,0.457246,0.157889,0.021617,0.022525,0.024910,-0.004430,0.028013,0.036405,-0.024047,-0.024047,0.036405
0.005835,0.005835,0.006525,0.006525,0.005835,-0.054056,0.023781,0.030528,-0.024294,-0.033623,-0.008879,-0.012287,-0.014460,0.010482,0.251308,0.230408,0.448496,0.913307,1.008672,0.985073,0.612965,0.605461,0.628994,0.615037,0.582854,0.568755,0.602264,0.549979,0.605990,0.585215,0.627039,0.627607,0.644892,0.613457,0.731476,0.810367,0.681689,0.616188,0.711336,0.950047,0.694923,0.556313,0.617943,0.546383,0.608435,0.594067,0.640624,0.594955,0.591369,0.606819,0.630389,0.640477,0.643416,0.644339,0.607098,0.909457,0.990655,0.619530,0.050331,0.142651,0.041466,-0.029865,0.058735,0.008277,0.008868,0.003036,0.010309,0.010309,0.003036
-0.018330,-0.018330,0.001958,0.001958,-0.018330,0.002997,0.005474,0.004840,0.025096,0.018047,0.022530,0.011399,-0.028683,0.017755,0.271565,0.355335,0.578888,0.907990,0.973516,0.774458,0.673591,0.644875,0.623456,0.572762,0.628084,0.554840,0.618006,0.575257,0.610785,0.600885,0.560434,0.636963,0.697812,0.549018,0.586094,0.701327,0.199088,0.257801,0.936515,1.009943,0.631668,0.510294,0.577339,0.539943,0.603260,0.549130,0.617133,0.563458,0.587134,0.657297,0.640691,0.681165,0.613800,0.719637,0.631398,0.874192,0.941390,0.847766,0.228777,0.277319,0.024634,0.032019,-0.053339,-0.018128,-0.034654,0.004226,0.010031,0.010031,0.004226
-0.026407,-0.026407,0.012057,0.012057,-0.026407,0.001043,-0.010245,-0.038267,-0.006479,-0.012405,0.015509,-0.002866,0.014828,0.117077,0.270836,0.536647,0.851886,0.960624,0.916207,0.650488,0.616059,0.581936,0.628578,0.608339,0.608724,0.612332,0.575629,0.586310,0.594259,0.614620,0.568422,0.610106,0.672235,0.575850,0.548269,0.674496,0.560747,0.402933,0.733771,0.621307,0.444881,0.529746,0.602160,0.585969,0.561626,0.551674,0.527822,0.654186,0.671826,0.601463,0.639011,0.648687,0.673454,0.707275,0.702977,0.971133,0.971515,0.849471,0.608886,0.539917,0.250039,-0.063418,-0.009725,-0.007214,0.038195,-0.047960,0.002965,0.002965,-0.047960
0.050910,0.050910,0.015405,0.015405,0.050910,-0.033381,0.023867,-0.001131,-0.036274,0.003678,-0.034329,0.018418,0.016186,0.092573,0.471410,0.470215,0.874126,0.979135,1.011409,0.709521,0.669866,0.641403,0.659304,0.579864,0.603067,0.618457,0.640202,0.540754,0.557329,0.614814,0.604055,0.558855,0.658845,0.562421,0.428742,0.401420,0.408693,0.531672,0.414844,0.418940,0.379604,0.514028,0.624377,0.607136,0.599565,0.572927,0.576074,0.588809,0.604142,0.679863,0.575909,0.662907,0.684618,0.647964,0.734718,0.950760,0.998625,0.791059,0.655523,0.577847,0.297797,-0.016269,0.036500,0.010828,-0.013468,0.023466,0.026786,0.026786,0.023466
-0.035062,-0.035062,0.010809,0.010809,-0.035062,-0.008922,0.001959,0.008193,-0.009340,0.005048,-0.064484,0.034580,-0.016960,0.156415,0.437006,0.584852,0.917343,1.010692,0.870072,0.698931,0.652171,0.682727,0.622432,0.559575,0.606051,0.648323,0.564791,0.575852,0.583923,0.609400,0.610356,0.628969,0.598401,0.512011,0.472417,0.517055,0.525102,0.651223,0.540005,0.597964,0.482581,0.452176,0.643234,0.603010,0.643571,0.582522,0.576036,0.557005,0.622157,0.577935,0.631588,0.597038,0.695323,0.688585,0.622280,0.746405,0.956129,0.965294,0.856226,0.561326,0.377313,0.261304,0.019024,0.046898,0.007595,0.002745,0.070163,0.070163,0.002745
0.008193,0.008193,0.048723,0.048723,0.008193,-0.015310,0.043489,-0.014623,0.019952,0.006197,-0.003062,0.026530,0.005122,0.142619,0.433988,0.795845,1.006998,0.974844,0.836671,0.639416,0.640926,0.644180,0.556618,0.575547,0.603725,0.639136,0.616519,0.611133,0.581563,0.567046,0.599940,0.592123,0.590739,0.544320,0.587151,0.551513,0.600239,0.609480,0.601980,0.580470,0.565540,0.504322,0.565794,0.618294,0.528896,0.564798,0.604775,0.553423,0.645182,0.640695,0.583813,0.611952,0.617933,0.674805,0.702526,0.701504,0.920412,1.006032,0.860949,0.782129,0.574787,0.441417,0.337708,0.002871,-0.011315,-0.024611,0.008113,0.008113,-0.024611
-0.003284,-0.003284,-0.036570,-0.036570,-0.003284,0.040014,0.014745,-0.006716,0.001369,-0.031624,0.047331,-0.016415,-0.013815,0.436519,0.654554,0.855905,0.978512,0.973478,0.781820,0.656536,0.628708,0.586708,0.593380,0.657642,0.638495,0.664436,0.609903,0.605371,0.640286,0.540739,0.580192,0.572886,0.595564,0.566663,0.574501,0.573049,0.594191,0.549255,0.615660,0.561055,0.557694,0.555172,0.559421,0.661998,0.559776,0.534452,0.579093,0.568134,0.631545,0.642844,0.627203,0.638814,0.591422,0.664605,0.666196,0.720466,0.946714,0.983848,0.834416,0.800595,0.622244,-0.043641,0.158956,0.044535,-0.070797,-0.026326,0.013984,0.013984,-0.026326
0.007562,0.007562,-0.000697,-0.000697,0.007562,-0.028161,-0.013431,-0.049876,-0.018904,-0.008182,-0.005156,-0.002616,0.084698,0.301127,0.761314,0.905663,0.987938,0.917691,0.644764,0.653134,0.638891,0.634895,0.617577,0.658709,0.638050,0.613277,0.562472,0.583649,0.614538,0.632223,0.591374,0.631023,0.625529,0.596471,0.561956,0.563433,0.633232,0.571348,0.585437,0.578136,0.582413,0.613649,0.563948,0.645807,0.557867,0.613971,0.586139,0.622266,0.614247,0.653451,0.677961,0.618248,0.615410,0.631779,0.682358,0.741133,0.926293,0.846499,0.983892,0.709632,0.861205,0.109507,0.008471,0.024613,-0.012276,-0.029097,-0.027743,-0.027743,-0.029097
-0.016499,-0.016499,-0.007144,-0.007144,-0.016499,-0.012688,-0.052881,0.008395,-0.037767,-0.008465,-0.013708,-0.001856,0.065985,0.312432,0.785060,0.893973,0.958905,0.779033,0.653855,0.640468,0.651596,0.658806,0.657010,0.599500,0.590680,0.581454,0.558898,0.644560,0.588131,0.562266,0.665978,0.647960,0.603374,0.569622,0.523469,0.599151,0.591084,0.608213,0.615638,0.587510,0.619152,0.599939,0.549769,0.631384,0.644194,0.591367,0.598171,0.639001,0.616482,0.634628,0.668794,0.617647,0.683987,0.684629,0.721493,0.817292,0.917426,0.736601,0.903829,0.812905,0.718384,0.405696,0.293295,-0.015882,-0.023462,-0.023667,-0.005113,-0.005113,-0.023667
