0.013524,0.013524,0.015403,-0.041402,0.015402,0.015741,-0.039455,0.018127,0.008325,0.005876,0.041987,0.007514,-0.019339,0.007810,-0.023680,-0.000860,-0.029691,-0.008295,-0.005814,0.002246,0.038745,0.031722,-0.024274,-0.002756,-0.003834,-0.012459,-0.002693,-0.003235,-0.021368,0.018651,0.021312,0.013411,-0.005884,-0.018101,0.015034,-0.037284,-0.001275,0.005404,-0.004272,-0.018549,-0.017284,-0.012382,-0.011078,-0.006169,-0.012284,-0.021865,-0.009443,0.012126,-0.016514,-0.021772,-0.009222,0.032735,0.033857,0.044372,0.010836,-0.002133,-0.024988,0.001293,-0.013360,0.025182,0.029240,0.000358,-0.000759,-0.025309,0.030984
0.003592,0.003592,-0.004492,-0.026202,-0.016057,-0.003690,0.019216,-0.017107,-0.008640,0.013207,-0.017193,-0.000004,0.004217,0.017737,-0.032266,-0.013332,0.021812,-0.012731,0.015173,-0.021331,-0.006316,-0.037141,-0.001169,0.014990,0.014063,0.020171,0.001117,-0.015290,0.004329,0.031318,-0.030611,-0.002250,0.002411,-0.006650,-0.007084,0.032943,0.001334,-0.011920,-0.026905,0.020495,-0.008725,-0.009421,-0.008176,0.012491,0.022330,-0.006195,0.017513,-0.003538,-0.007992,-0.004719,0.016833,0.004962,0.010632,-0.035928,-0.026656,-0.001165,0.000757,0.035045,0.007684,0.002743,0.009595,-0.009203,0.000092,0.030535,-0.036742
-0.000336,-0.000336,-0.035220,0.004325,-0.001824,-0.015850,-0.006892,0.010247,-0.036790,-0.012379,0.005282,0.007604,-0.009341,-0.012162,0.007995,0.013092,-0.007131,0.009371,0.022427,-0.047863,-0.010928,-0.001425,-0.012747,0.005985,0.026868,0.005607,0.021694,-0.014815,0.009563,-0.000529,0.008293,-0.043915,-0.003935,0.000781,-0.001665,-0.013895,0.015830,0.026734,0.015359,0.003865,-0.007094,-0.001528,0.037523,-0.037101,0.003211,0.002169,-0.028279,0.022744,0.041378,0.056850,-0.025435,-0.010962,-0.017686,-0.015814,0.013118,0.009272,-0.018779,-0.006722,0.010754,0.006742,-0.019594,0.014916,0.019135,-0.012153,-0.050750
0.029895,0.029895,-0.003572,0.010949,-0.032642,-0.008319,0.026073,0.005292,-0.018136,-0.025904,0.003397,-0.021908,-0.004382,0.006087,0.018178,-0.011593,-0.022496,0.023151,0.027843,-0.017313,-0.020950,-0.006664,0.001820,-0.004210,0.014365,-0.027125,-0.027770,0.004307,0.015400,0.003918,0.008301,0.019586,0.000213,-0.000164,-0.001218,0.004795,-0.015385,0.043566,0.002321,0.005748,-0.001616,0.008429,0.005909,-0.028888,0.013669,0.006059,-0.022452,-0.017484,0.006807,0.004688,0.004247,-0.013920,0.028086,0.017101,0.001543,-0.000829,0.042276,-0.014183,-0.010035,-0.013434,0.036439,0.020307,-0.005911,0.007214,-0.008042
-0.020092,-0.020092,0.025451,-0.017284,0.008134,-0.001911,0.013149,-0.018600,0.011194,-0.013970,0.001681,-0.009198,0.001057,-0.005566,0.001865,-0.034953,0.007971,-0.025270,-0.014135,0.008982,-0.007717,0.014260,-0.020068,-0.007928,0.013423,0.006075,-0.041824,-0.013014,-0.009888,-0.027037,0.015626,-0.000096,-0.002891,-0.029501,-0.026916,-0.001098,-0.007531,0.010230,-0.000442,0.021616,0.005789,-0.002116,0.000378,0.021709,0.026545,-0.017463,-0.003081,-0.008451,-0.004568,0.010389,-0.016719,0.003558,0.014871,-0.001112,-0.023347,0.019448,-0.011223,0.023558,0.012211,-0.011833,0.030723,0.067289,-0.012962,0.004924,0.005026
0.004794,0.004794,0.006611,0.020675,-0.038216,-0.007883,-0.034516,-0.001366,-0.003507,0.010058,0.001911,-0.015620,-0.027237,-0.012273,-0.017569,-0.005389,-0.034879,0.000145,-0.007209,0.005378,0.014955,-0.009010,-0.005969,-0.006382,0.040311,-0.008350,0.002957,0.009185,0.015067,0.013237,0.036125,0.012399,0.000711,-0.019161,0.009001,0.002290,0.004739,0.023684,0.018518,0.000390,-0.007541,-0.031064,-0.003685,0.017760,0.019040,0.009989,0.007019,0.001314,-0.002419,0.007634,-0.006328,-0.017137,0.034755,-0.032573,-0.023462,-0.002977,0.001150,0.013437,-0.012549,-0.038277,-0.027138,0.017922,-0.014509,-0.003294,0.007894
0.008968,0.008968,0.009961,0.036475,0.026993,0.013147,0.014321,0.022398,-0.026009,-0.031671,-0.002055,-0.018721,-0.005494,0.017524,-0.026098,0.026237,0.033225,-0.021321,-0.006205,0.017695,0.010006,0.003114,-0.013589,-0.017595,0.018636,-0.008063,-0.022156,-0.002627,-0.050172,-0.001387,0.012020,0.006477,0.001880,-0.004785,-0.010671,0.013365,0.000066,0.006985,0.020021,0.018165,-0.036697,-0.016550,0.004883,-0.005432,0.009270,-0.009103,-0.022717,0.003728,0.024900,0.010867,0.014460,-0.004672,-0.012722,-0.000237,-0.009925,0.008605,0.011128,-0.025642,0.009271,0.011070,-0.001908,-0.010245,-0.026982,-0.029336,0.000899
0.006141,0.006141,0.014655,0.009554,0.002896,0.021765,0.014308,-0.016331,-0.012741,0.016845,0.012999,0.024113,-0.000226,0.007974,0.016664,-0.001369,-0.000439,0.018157,-0.001062,0.017719,0.001558,-0.022831,0.026329,0.006464,0.012144,0.014110,0.046361,-0.020933,0.035406,-0.008303,0.004346,0.002600,-0.000354,0.011317,0.025955,0.002518,-0.001266,-0.003691,-0.002122,-0.008280,-0.015860,0.006103,-0.008711,-0.001704,-0.002370,-0.003751,-0.019683,0.043431,-0.018428,-0.011870,0.029462,-0.014808,-0.023250,-0.024363,0.012045,0.005867,0.012902,-0.007069,-0.015996,-0.010203,0.027616,0.008632,0.008602,-0.005520,0.014731
0.007540,0.007540,0.023057,0.019572,-0.013807,0.035131,-0.005820,0.011848,0.006294,-0.017515,0.006049,0.002519,0.029918,0.010181,-0.032938,-0.017564,0.038032,0.000618,0.007835,0.009544,-0.009873,0.052921,0.018122,-0.001114,-0.000265,-0.000849,-0.003098,-0.007026,-0.019273,-0.003411,-0.003784,-0.003317,-0.009531,0.001386,0.006893,0.000005,-0.001139,0.000628,0.001520,-0.000278,0.003931,0.001833,0.003170,0.003925,-0.019379,0.002093,-0.001905,-0.000878,0.017152,0.008711,-0.009477,0.007145,-0.020187,-0.055928,-0.001008,0.011940,0.015601,-0.003255,-0.013755,0.054601,0.001730,0.020534,0.013820,-0.009939,-0.026240
-0.010532,-0.010532,-0.000716,0.003607,-0.012663,0.016512,-0.021677,0.001001,-0.009872,-0.007370,0.024153,0.033138,-0.005422,-0.000454,-0.007246,0.015245,0.008604,0.014413,-0.028468,0.007458,0.010196,0.009731,0.002762,0.000285,-0.000589,0.000345,-0.003123,0.001411,-0.003651,-0.000358,-0.000047,-0.000041,-0.000794,0.000382,-0.001018,-0.000840,0.000007,-0.000065,-0.004573,0.002232,-0.025936,0.018650,-0.003887,0.016750,-0.004022,0.009661,-0.000466,0.000008,-0.009520,0.011504,-0.012490,-0.014209,-0.011332,-0.005974,0.002805,0.007067,-0.000692,0.010756,-0.008342,-0.017977,-0.030368,-0.016412,0.005285,-0.019041,-0.005779
-0.015203,-0.015203,-0.011031,0.001075,0.009616,-0.005981,-0.013233,-0.012073,0.001285,0.002346,0.010030,-0.012457,-0.024346,0.019968,0.001217,0.006587,0.007371,-0.015225,-0.009936,-0.010240,-0.009468,-0.005502,-0.007115,0.040494,0.016556,0.020398,0.015109,0.008152,0.018276,0.001451,-0.005175,-0.001324,0.000083,0.002158,0.002317,-0.004556,0.041291,0.001433,-0.001021,-0.001170,-0.004580,0.026257,0.010827,0.005608,0.022234,-0.002534,0.004968,-0.007156,0.010227,0.003402,0.005058,0.014181,-0.003746,0.044160,-0.010317,0.008020,-0.002865,-0.013358,0.012036,0.006469,-0.027984,-0.003242,0.001933,0.033765,0.004405
0.004670,0.004670,-0.016067,0.011414,-0.008024,0.010465,-0.032906,-0.012249,-0.034734,0.007213,-0.013030,0.041216,-0.011437,-0.040384,-0.003321,0.008383,0.040239,-0.003360,0.029916,-0.001557,-0.000293,0.010681,0.020160,-0.004495,0.007524,0.015965,-0.004401,0.010914,-0.011251,-0.010055,-0.011191,-0.009551,0.041006,-0.002931,-0.011451,-0.013590,-0.002868,-0.014225,-0.014024,-0.001076,0.004151,0.017481,-0.001915,-0.002338,0.001923,0.013881,0.002402,-0.011903,-0.010466,-0.001118,0.002059,-0.000379,0.005710,-0.012631,-0.003144,0.013138,-0.021255,0.016278,0.008038,-0.016848,0.018903,-0.017362,-0.012964,-0.039391,-0.007182
0.014632,0.014632,0.031571,0.007350,-0.003356,-0.051751,0.016035,0.012263,0.014459,0.023855,0.024195,-0.010443,0.020052,0.030727,-0.006434,-0.023970,-0.021438,0.036770,-0.006490,0.000857,-0.039278,0.021274,0.017007,0.016303,0.002177,-0.007249,0.019553,0.016812,-0.001823,-0.002638,-0.017163,-0.029247,0.018837,-0.009623,0.000628,-0.019899,-0.018065,0.020744,-0.001494,0.001646,-0.003581,-0.000577,0.007388,0.010027,0.019696,0.009027,0.002966,-0.028869,-0.006858,-0.021963,-0.004777,-0.001120,0.024291,-0.019282,0.004044,-0.021422,0.016616,-0.017079,0.002075,0.006851,-0.002669,0.011651,0.002185,0.003659,-0.006832
0.035124,0.035124,-0.004352,0.026719,0.009470,-0.016875,-0.007206,-0.000628,0.012964,0.021940,0.013702,-0.023567,-0.028099,-0.023496,0.024949,-0.018928,-0.054645,0.012190,0.014056,-0.000491,-0.017128,-0.001592,0.016665,-0.001741,0.003276,0.007724,0.008153,0.007002,0.001600,0.000227,-0.043698,-0.049802,-0.012723,-0.007326,0.000487,-0.001143,-0.032049,0.017511,-0.012845,-0.002080,0.002115,0.006701,-0.004716,0.003422,-0.011914,-0.002326,-0.007724,0.010385,0.007020,-0.009657,-0.005165,-0.000616,0.004465,-0.014643,0.019877,-0.017923,-0.005973,0.004206,-0.009129,-0.009727,-0.030079,-0.005953,0.008387,-0.008375,-0.031565
0.015876,0.015876,-0.006622,0.006725,-0.004160,-0.013212,0.014002,-0.007695,0.021297,0.009615,0.021006,0.009048,-0.003355,-0.026406,-0.008126,-0.014853,0.010859,0.001346,-0.010707,-0.023538,0.009180,-0.013424,-0.008637,0.010620,0.001161,0.021544,-0.000837,0.006296,-0.001575,0.000048,0.004759,-0.024067,0.024326,0.003017,0.001468,-0.000462,-0.013518,0.023467,0.030005,-0.000527,0.004830,0.001617,-0.003692,-0.004126,0.002284,0.000729,0.000245,0.000191,-0.009137,0.004372,-0.008800,-0.000316,-0.000724,-0.003538,0.054116,-0.003148,0.005949,0.016333,-0.035973,-0.024373,-0.043431,-0.013961,-0.022662,0.011663,-0.015597
-0.002450,-0.002450,-0.002393,0.031084,-0.018298,-0.013924,-0.012636,-0.002878,-0.020478,0.016463,-0.011939,0.011901,0.014385,-0.027017,0.012483,0.005230,0.005084,-0.008330,-0.016708,-0.005659,-0.012177,0.011163,-0.000366,0.004546,0.001959,-0.007549,-0.004482,0.004736,0.004801,-0.002893,0.008524,-0.028298,0.033027,-0.003609,-0.003848,-0.002883,-0.026078,-0.001118,0.001709,-0.016376,0.002363,-0.000716,-0.000866,0.005198,0.001894,-0.003122,-0.000420,0.001743,0.009261,0.014701,0.001762,-0.002675,-0.000532,-0.000634,-0.005559,0.024899,-0.005637,-0.009025,0.013981,0.007402,-0.006246,0.011174,-0.029090,0.021114,-0.024866
-0.008664,-0.008664,-0.028682,-0.009257,-0.005913,-0.041059,0.040605,0.003257,0.012352,-0.007042,0.003776,-0.005211,0.006315,-0.009433,0.005082,0.029335,-0.009036,-0.002325,-0.012438,0.018441,-0.022714,-0.001680,-0.000014,0.000063,0.000070,-0.004936,-0.000010,0.002808,0.001911,-0.001449,-0.003800,0.022270,0.006421,0.004961,0.002393,0.000992,-0.013822,0.039542,0.015935,-0.004922,-0.008549,0.000286,-0.001337,0.000229,-0.012056,-0.004346,-0.014284,0.012921,0.003337,-0.017433,-0.000802,0.002124,0.008467,-0.000208,-0.004671,0.001590,0.022738,0.028568,0.009720,-0.000740,-0.033114,0.011909,0.052139,-0.030570,-0.005120
-0.032859,-0.032859,-0.050672,0.002718,-0.010425,-0.016328,0.026490,0.003374,0.027576,0.004164,0.007428,-0.014606,0.037526,-0.020020,0.017666,-0.009711,0.001005,0.001350,-0.001759,0.007271,-0.000520,-0.001331,0.004797,0.000047,0.001048,-0.000617,0.004069,-0.006451,0.006717,-0.005224,0.001180,-0.000274,0.005755,-0.002378,0.000007,0.000000,-0.005957,0.031265,-0.003297,0.009061,-0.013437,-0.005952,0.001385,-0.001030,0.010616,-0.017899,0.022524,0.001701,-0.004094,-0.016390,0.000178,0.013500,0.015642,0.008362,-0.004280,0.009255,0.004928,-0.002629,0.039495,-0.019128,-0.005326,0.012575,-0.020596,0.006636,0.039883
0.014766,0.014766,-0.050750,-0.020499,0.027899,-0.005322,-0.023527,-0.016827,0.010076,-0.013006,0.011515,-0.004469,-0.037441,0.004341,0.011592,-0.007917,-0.001744,0.000998,-0.000317,-0.032684,-0.021452,0.010849,-0.014171,0.000992,0.002073,-0.016142,0.000333,0.002187,-0.011245,0.024883,-0.007515,-0.016980,0.020712,0.018042,-0.001384,-0.002556,-0.022524,0.034705,0.013397,0.000180,0.001646,-0.001188,-0.004343,-0.000182,-0.014665,0.014574,-0.014474,0.027726,0.005555,-0.010140,-0.002044,-0.004287,-0.011909,-0.026957,-0.004159,-0.006800,-0.043719,0.003863,-0.002124,0.002905,0.023750,-0.002408,0.001492,0.008143,-0.011205
0.012172,0.012172,-0.001879,-0.010161,-0.024816,0.007389,0.004895,-0.011717,-0.030402,-0.009550,-0.000161,0.004354,-0.002434,-0.011357,0.001929,-0.009369,-0.008284,0.004922,-0.000915,-0.023436,-0.036380,0.003286,-0.009048,-0.006189,-0.002646,-0.008002,0.000820,0.002513,-0.009650,0.013222,-0.009111,-0.011463,0.040668,-0.020299,0.029548,-0.034948,-0.087698,-0.001238,0.005459,-0.000403,0.003971,0.000765,-0.002888,-0.002916,-0.007368,0.006185,-0.001961,0.003106,0.013397,0.006993,-0.016537,-0.003537,-0.016315,0.005531,0.002046,-0.005954,0.001109,0.031885,0.010815,0.001835,0.000069,0.041351,0.023195,-0.016323,-0.021306
-0.004944,-0.004944,0.021890,-0.033493,-0.014136,-0.000015,-0.029469,-0.007550,0.054042,-0.035615,0.034880,0.008656,0.010645,-0.017621,0.006370,-0.003836,0.016838,0.006925,0.003860,-0.043829,-0.008722,0.004630,0.004783,-0.001844,0.007475,-0.007239,-0.001908,0.001699,0.000216,-0.000044,-0.026782,-0.005756,-0.014596,-0.003181,-0.005411,-0.004669,-0.030203,-0.017273,0.009698,-0.000162,0.023321,-0.000022,0.002100,0.005243,0.041252,0.003436,-0.008376,-0.006337,-0.008378,0.006440,0.018859,-0.014459,-0.004757,0.009557,0.044568,-0.008945,-0.010051,0.010419,-0.009957,0.023091,-0.003367,-0.011670,0.003729,-0.047141,0.031498
-0.016748,-0.016748,-0.013330,-0.006850,-0.013194,0.011886,0.014995,0.022735,0.008802,-0.005769,0.012912,0.053768,0.037858,0.001697,-0.002912,-0.011094,0.003791,0.002409,-0.004624,-0.021621,0.009363,0.007635,0.006611,0.014219,0.029531,0.006112,0.004840,-0.001116,-0.000972,0.051515,-0.006079,0.002908,0.021766,-0.016709,-0.002145,0.014796,-0.019027,0.008821,0.032825,-0.000185,-0.027820,0.005987,-0.037288,0.013425,0.034672,0.006844,0.001504,0.001962,0.008284,0.006987,-0.012929,0.005186,-0.005069,0.007263,0.015038,0.020719,0.006028,-0.028869,0.004529,0.022728,0.009374,0.024811,0.028512,0.007993,-0.011748
-0.001882,-0.001882,-0.032466,-0.007142,0.001126,0.010864,0.004728,-0.008478,-0.017379,-0.026877,0.020892,-0.004747,-0.002127,-0.012999,-0.005832,-0.007195,-0.002684,-0.003740,-0.020032,0.003169,-0.001409,0.005025,0.007370,-0.005381,-0.030894,0.025744,0.014827,0.011169,-0.062129,0.002019,0.001845,0.003817,0.002200,0.042776,-0.031478,0.036748,-0.001841,0.020013,-0.000865,0.000078,-0.008795,-0.029443,0.019232,-0.003979,0.020930,0.011774,-0.039405,-0.014615,-0.000094,0.003480,-0.003593,0.006605,0.003838,0.001847,-0.000114,0.029233,-0.034602,-0.004318,-0.005727,-0.007142,-0.018766,0.017894,0.036881,0.009139,-0.038517
0.002757,0.002757,0.011029,0.016686,-0.011306,0.009891,0.013128,-0.001303,-0.016008,-0.004120,0.019809,-0.018210,0.031642,0.000790,-0.000554,0.004811,-0.001479,-0.008275,0.017955,-0.008041,-0.000798,0.040877,0.024724,0.018387,-0.010274,0.011598,0.043390,0.011304,0.011011,-0.007742,-0.017054,-0.001597,0.000549,0.006491,0.011159,-0.007667,0.026890,0.004650,-0.002061,-0.002475,0.011364,-0.014124,0.003870,0.001891,-0.002254,-0.018022,0.014552,0.004202,-0.019400,-0.028869,0.008431,-0.014954,0.022629,-0.010639,-0.003072,-0.001143,-0.044415,-0.001749,0.000146,0.006269,-0.040958,0.003330,0.011195,-0.005175,0.007411
-0.025482,-0.025482,0.019937,-0.007382,-0.027571,0.020965,-0.048360,-0.016125,0.020708,0.014787,0.021202,-0.014756,-0.018727,-0.001354,0.002699,0.008428,-0.006627,0.003511,-0.012952,-0.015120,0.004445,-0.000710,0.045536,-0.005470,-0.005967,0.004939,0.029002,0.020765,0.043822,0.004366,-0.005313,-0.005651,0.001460,-0.004955,-0.002599,-0.000673,0.001131,0.001579,-0.013244,0.018006,0.000817,0.024796,0.003276,0.032420,0.052000,0.004241,0.002313,0.016475,-0.031141,-0.020834,-0.001274,-0.002314,-0.016342,0.008344,0.000456,0.002752,-0.007201,-0.000695,-0.020157,-0.029572,0.002445,0.016113,0.012144,-0.001022,0.013137
0.005653,0.005653,0.003190,-0.014082,-0.015028,0.020144,0.001519,0.027418,-0.002484,0.024400,0.011527,-0.010471,-0.014369,-0.008929,-0.002835,0.002220,0.002404,-0.021593,0.009968,-0.001729,0.023975,0.011770,0.009243,0.031829,-0.029144,-0.000211,0.017687,-0.007753,0.022003,0.012042,-0.007594,0.004725,-0.002998,-0.014092,-0.015377,0.002386,-0.015925,-0.040831,-0.016790,-0.002172,0.011961,0.038969,-0.004243,0.000070,0.005643,0.042506,0.018202,-0.014169,0.028752,-0.012287,-0.015401,0.004101,-0.015350,0.000717,0.003151,0.001582,-0.001439,-0.004317,-0.051062,0.016714,0.007755,-0.028994,0.007598,-0.006445,-0.056219
