0.133710,0.133710,0.138440,0.272721,0.272721,0.138440,0.133710,0.282795,0.474371,0.204892,0.198016,0.184719,0.147564,0.153752,0.081694,0.090000,0.084118,0.067803,0.157497,0.283040,0.415516,0.408497,0.454845,0.363555,0.509807,0.598603,0.603737,0.610992,0.631816,0.581043,0.663395,0.588731,0.483511,0.376864,0.413956,0.439978,0.443448,0.420861,0.414938,0.370362,0.415341,0.607881,0.520997,0.657641,0.620902,0.604955,0.704042,0.411033,0.610942,0.749843,0.718042,0.728854,0.685628,0.560634,0.450188,0.179340,0.127942,0.072605,0.181508,0.442987,0.509301,0.575140,0.684465,0.491486,0.307458,0.296240,0.299320,0.382950,0.382950,0.299320,0.296240
0.147072,0.147072,0.109668,0.220992,0.220992,0.109668,0.147072,0.370404,0.455596,0.190395,0.155555,0.178478,0.208505,0.152554,0.131730,0.174868,0.350441,0.494920,0.275038,0.248609,0.388082,0.358044,0.460360,0.241811,0.433118,0.626053,0.542905,0.624873,0.587415,0.644971,0.589776,0.552359,0.485455,0.310741,0.347284,0.352412,0.349288,0.351782,0.453768,0.486167,0.459014,0.595125,0.479927,0.472605,0.642585,0.630446,0.629832,0.446777,0.691062,0.805560,0.759682,0.705851,0.632834,0.536865,0.381654,0.185799,0.165405,0.087051,0.186197,0.412028,0.485095,0.522501,0.554821,0.445360,0.404539,0.376065,0.382677,0.474926,0.474926,0.382677,0.376065
0.186590,0.186590,0.151204,0.247218,0.247218,0.151204,0.186590,0.417687,0.488991,0.205376,0.157262,0.210210,0.203347,0.154684,0.282807,0.535447,0.677587,0.665345,0.545393,0.371847,0.362225,0.434713,0.454931,0.167542,0.490431,0.620340,0.478222,0.473940,0.500700,0.533936,0.536832,0.648916,0.609699,0.584964,0.582231,0.624765,0.686005,0.718492,0.766566,0.777498,0.770416,0.726443,0.669462,0.568510,0.685018,0.716671,0.687536,0.503834,0.505987,0.616325,0.734711,0.671467,0.664153,0.562752,0.424473,0.226485,0.098847,0.085886,0.243905,0.431391,0.428787,0.425091,0.602311,0.377115,0.403830,0.492582,0.491482,0.495334,0.495334,0.491482,0.492582
0.205115,0.205115,0.175886,0.253784,0.253784,0.175886,0.205115,0.422334,0.525933,0.190427,0.218071,0.254471,0.287453,0.422361,0.627613,0.735935,0.588656,0.684151,0.471391,0.243215,0.369530,0.471529,0.382969,0.169636,0.461625,0.359074,0.333801,0.478981,0.606896,0.595888,0.698255,0.738683,0.813863,0.763530,0.783493,0.854244,0.838591,0.836942,0.824916,0.799558,0.787093,0.715364,0.757822,0.712896,0.649243,0.676017,0.682060,0.428211,0.441824,0.468438,0.629539,0.555611,0.463850,0.425648,0.359909,0.229496,0.031510,0.102937,0.302114,0.426328,0.412725,0.369784,0.446840,0.231575,0.360928,0.638581,0.527777,0.576308,0.576308,0.527777,0.638581
0.223733,0.223733,0.187550,0.234913,0.234913,0.187550,0.223733,0.477407,0.512789,0.277322,0.331879,0.452707,0.480440,0.644978,0.654434,0.617725,0.712931,0.433461,0.138077,0.228950,0.334247,0.487376,0.224611,0.138302,0.522103,0.607279,0.678766,0.750180,0.745419,0.795760,0.851485,0.810704,0.778933,0.803856,0.828510,0.802194,0.799803,0.848374,0.858020,0.833849,0.824408,0.796557,0.601916,0.748667,0.707417,0.658852,0.681178,0.635464,0.449692,0.518049,0.611402,0.264807,0.184922,0.290854,0.338827,0.199966,0.117493,0.110734,0.327854,0.422607,0.306725,0.324628,0.300096,0.129531,0.345129,0.679971,0.681533,0.662339,0.662339,0.681533,0.679971
0.259686,0.259686,0.119825,0.222814,0.222814,0.119825,0.259686,0.488938,0.610357,0.326119,0.461685,0.546911,0.676214,0.639705,0.569925,0.536742,0.267324,0.121760,0.246048,0.426805,0.322574,0.476892,0.110080,0.229140,0.547105,0.677998,0.651272,0.732217,0.810863,0.749660,0.841789,0.854400,0.785634,0.803120,0.815640,0.817058,0.848574,0.814847,0.856762,0.832259,0.790723,0.756863,0.645454,0.685042,0.720170,0.604677,0.624953,0.669371,0.600686,0.681840,0.497367,0.251161,0.337875,0.339035,0.226334,0.183130,0.152578,0.163789,0.394680,0.319696,0.251545,0.232085,0.171134,0.203830,0.260194,0.596660,0.676517,0.708537,0.708537,0.676517,0.596660
0.271607,0.271607,0.163078,0.190319,0.190319,0.163078,0.271607,0.488984,0.600992,0.505217,0.597890,0.660228,0.602355,0.544739,0.526093,0.256861,0.128449,0.111009,0.340586,0.572180,0.507442,0.399965,0.236952,0.371933,0.643210,0.693499,0.731312,0.800394,0.805926,0.839839,0.864070,0.834583,0.847217,0.834233,0.820655,0.853833,0.834389,0.820649,0.846806,0.829109,0.781118,0.758711,0.636477,0.716085,0.733433,0.525155,0.610662,0.652982,0.666833,0.673004,0.381703,0.290951,0.448979,0.352312,0.238222,0.211407,0.255566,0.243024,0.403671,0.280102,0.141861,0.311039,0.274229,0.222805,0.227682,0.490263,0.670393,0.661226,0.661226,0.670393,0.490263
0.335951,0.335951,0.158364,0.211372,0.211372,0.158364,0.335951,0.520729,0.614873,0.660880,0.740035,0.628430,0.555184,0.443674,0.175105,0.115882,0.191502,0.277691,0.373860,0.422456,0.493452,0.557207,0.654683,0.691567,0.693641,0.757384,0.747216,0.823737,0.865283,0.842515,0.860011,0.898744,0.846164,0.810553,0.866637,0.817261,0.761671,0.825245,0.815422,0.770284,0.757082,0.688358,0.634202,0.760399,0.776379,0.501029,0.560766,0.662305,0.713362,0.547935,0.346070,0.405605,0.515182,0.520414,0.402890,0.344242,0.237695,0.234035,0.357654,0.204295,0.100616,0.440487,0.386315,0.198119,0.171783,0.316969,0.549509,0.619057,0.619057,0.549509,0.316969
0.351474,0.351474,0.168529,0.239366,0.239366,0.168529,0.351474,0.563243,0.587889,0.605158,0.560030,0.588124,0.552523,0.306515,0.468237,0.661505,0.777983,0.749054,0.672446,0.669787,0.611835,0.682706,0.732345,0.738274,0.683400,0.772125,0.841354,0.888683,0.850391,0.881867,0.880262,0.847619,0.881889,0.839300,0.880678,0.802593,0.817658,0.804258,0.836073,0.774178,0.767967,0.746119,0.697289,0.742359,0.741203,0.494775,0.545655,0.648867,0.648474,0.343893,0.260862,0.417251,0.566275,0.505625,0.391581,0.256922,0.231546,0.346485,0.274020,0.166483,0.155295,0.441063,0.507677,0.351472,0.321150,0.432163,0.461991,0.401011,0.401011,0.461991,0.432163
0.668216,0.668216,0.605292,0.550623,0.550623,0.605292,0.668216,0.672901,0.683897,0.369105,0.494128,0.528968,0.575196,0.654330,0.841247,0.853817,0.858250,0.799672,0.730425,0.759661,0.723084,0.742378,0.748321,0.784323,0.767363,0.861042,0.837802,0.859947,0.870626,0.838821,0.817136,0.794588,0.848348,0.806143,0.773305,0.784438,0.691204,0.745524,0.771090,0.704716,0.649389,0.733828,0.725854,0.774639,0.839115,0.514447,0.620675,0.679455,0.540548,0.239681,0.214513,0.475621,0.470751,0.380001,0.253059,0.180248,0.249276,0.301221,0.240925,0.098669,0.138643,0.472336,0.622913,0.617720,0.583412,0.548896,0.471006,0.248564,0.248564,0.471006,0.548896
0.691396,0.691396,0.738803,0.734511,0.734511,0.738803,0.691396,0.712550,0.709550,0.607090,0.631959,0.625278,0.677920,0.725677,0.882790,0.788045,0.843762,0.722090,0.826869,0.758839,0.842564,0.866722,0.817455,0.865401,0.814702,0.858635,0.844690,0.771618,0.807567,0.779709,0.776688,0.774248,0.757262,0.711402,0.752132,0.718401,0.735097,0.725708,0.677521,0.648128,0.654107,0.835437,0.771494,0.674943,0.798704,0.621646,0.618069,0.618392,0.528373,0.381995,0.387169,0.440459,0.394790,0.314987,0.181293,0.165988,0.256077,0.235380,0.167152,0.102843,0.232252,0.540207,0.619466,0.576860,0.609418,0.532529,0.367768,0.294781,0.294781,0.367768,0.532529
0.467173,0.467173,0.487219,0.467450,0.467450,0.487219,0.467173,0.432596,0.488254,0.523841,0.551422,0.587256,0.677198,0.803091,0.871952,0.954144,0.826288,0.774265,0.689772,0.786130,0.848458,0.899905,0.827677,0.807010,0.838002,0.782545,0.750646,0.779764,0.781328,0.716457,0.753711,0.755910,0.730211,0.682918,0.709269,0.646182,0.632696,0.679000,0.604737,0.678044,0.727232,0.844700,0.792826,0.662000,0.754132,0.730715,0.597561,0.617030,0.490097,0.416259,0.312802,0.385160,0.388945,0.325165,0.234044,0.228125,0.283600,0.141554,0.100206,0.143623,0.357122,0.660540,0.570894,0.335198,0.567552,0.463940,0.495538,0.498410,0.498410,0.495538,0.463940
0.647447,0.647447,0.640848,0.681405,0.681405,0.640848,0.647447,0.691717,0.655187,0.645847,0.641674,0.660208,0.687612,0.715214,0.707074,0.753181,0.691027,0.691861,0.573690,0.526028,0.678822,0.821094,0.863056,0.865992,0.808352,0.823191,0.792197,0.736331,0.676659,0.639618,0.663259,0.625429,0.646812,0.669436,0.656295,0.562020,0.628760,0.574281,0.583159,0.715535,0.814688,0.786435,0.810905,0.621890,0.645577,0.744399,0.649258,0.610288,0.555524,0.466044,0.356645,0.308221,0.395759,0.287473,0.218227,0.191648,0.172162,0.118988,0.116632,0.100152,0.435314,0.715500,0.500058,0.231830,0.347376,0.561303,0.681771,0.708852,0.708852,0.681771,0.561303
0.863381,0.863381,0.785943,0.832950,0.832950,0.785943,0.863381,0.854070,0.860747,0.915253,0.699701,0.312911,0.455316,0.392859,0.563277,0.475496,0.538803,0.520687,0.417801,0.421291,0.489081,0.857254,0.935018,0.852662,0.868132,0.861773,0.854812,0.768224,0.617063,0.649486,0.638216,0.573460,0.612835,0.611020,0.595654,0.637142,0.603167,0.611540,0.631796,0.759064,0.745952,0.702494,0.819557,0.680910,0.596937,0.721908,0.668502,0.622835,0.675582,0.652478,0.482465,0.312436,0.265961,0.152402,0.216473,0.205784,0.159269,0.156674,0.265615,0.259757,0.467848,0.762258,0.430678,0.244987,0.315184,0.518923,0.728081,0.687806,0.687806,0.728081,0.518923
0.863698,0.863698,0.866541,0.886844,0.886844,0.866541,0.863698,0.875944,0.850807,0.845357,0.525291,0.312938,0.335498,0.311839,0.436699,0.409690,0.404769,0.453454,0.345583,0.485657,0.647943,0.720901,0.833908,0.823659,0.811278,0.854249,0.744692,0.550973,0.548878,0.616565,0.618669,0.568372,0.595310,0.658449,0.611085,0.618904,0.652097,0.642983,0.742599,0.833063,0.767072,0.694641,0.770594,0.794373,0.576521,0.603101,0.657619,0.576085,0.527480,0.435196,0.333401,0.244517,0.145244,0.340334,0.347972,0.169652,0.092809,0.327248,0.499366,0.323079,0.571335,0.756857,0.444454,0.284835,0.279064,0.431660,0.661838,0.777501,0.777501,0.661838,0.431660
0.861149,0.861149,0.887815,0.882044,0.882044,0.887815,0.861149,0.857360,0.843771,0.680709,0.380942,0.334533,0.358863,0.396356,0.544858,0.496373,0.392873,0.420176,0.585058,0.752132,0.850802,0.833392,0.797636,0.864010,0.792466,0.726341,0.593172,0.470682,0.503380,0.658382,0.635307,0.587459,0.606027,0.691872,0.639401,0.628994,0.591673,0.719737,0.767833,0.807025,0.750453,0.700001,0.727283,0.694798,0.701599,0.477090,0.588109,0.575478,0.530482,0.498606,0.282665,0.190011,0.327510,0.396173,0.151692,0.128838,0.160841,0.412606,0.567149,0.628689,0.795094,0.730659,0.466459,0.349724,0.283167,0.386234,0.621715,0.799197,0.799197,0.621715,0.386234
0.824032,0.824032,0.833244,0.888380,0.888380,0.833244,0.824032,0.846319,0.559527,0.350402,0.333675,0.374916,0.456080,0.535106,0.458459,0.455503,0.414390,0.637609,0.782802,0.837922,0.826845,0.800932,0.836551,0.860315,0.667777,0.519519,0.532333,0.311505,0.562476,0.644300,0.658981,0.640380,0.667011,0.646346,0.658862,0.643633,0.643850,0.762409,0.862192,0.769039,0.708534,0.699184,0.777859,0.667427,0.735525,0.625013,0.464049,0.598024,0.542090,0.545491,0.540483,0.515707,0.378824,0.103884,0.176305,0.283303,0.374497,0.537518,0.737826,0.802149,0.783126,0.653658,0.417075,0.347528,0.273811,0.293373,0.366847,0.586910,0.586910,0.366847,0.293373
0.849913,0.849913,0.772917,0.802188,0.802188,0.772917,0.849913,0.854801,0.410508,0.397700,0.411472,0.391844,0.434784,0.445154,0.392278,0.519968,0.662539,0.813489,0.841142,0.808609,0.842548,0.870556,0.820468,0.704848,0.580541,0.491530,0.519794,0.254802,0.583184,0.665737,0.641977,0.634292,0.644755,0.639506,0.678677,0.686969,0.678500,0.754465,0.837844,0.751246,0.693059,0.668214,0.679784,0.777237,0.675017,0.662983,0.608190,0.517904,0.526656,0.559016,0.564719,0.531703,0.253736,0.323484,0.445820,0.301094,0.371245,0.438958,0.734536,0.803747,0.765553,0.630857,0.515681,0.295176,0.226705,0.305107,0.469580,0.577027,0.577027,0.469580,0.305107
0.822493,0.822493,0.751932,0.681482,0.681482,0.751932,0.822493,0.812040,0.452652,0.450004,0.446826,0.492890,0.474561,0.435329,0.498120,0.727237,0.850302,0.835331,0.857568,0.909102,0.933238,0.834156,0.646342,0.515204,0.526211,0.556804,0.378136,0.263416,0.596502,0.645948,0.673136,0.632449,0.635319,0.633195,0.636851,0.691488,0.662657,0.694581,0.798422,0.769260,0.669880,0.659990,0.727041,0.707516,0.633709,0.552391,0.548195,0.639868,0.506292,0.426810,0.494470,0.378748,0.307034,0.306020,0.321107,0.412755,0.365301,0.282637,0.597511,0.736891,0.720333,0.671070,0.569740,0.410478,0.272731,0.338136,0.513183,0.667410,0.667410,0.513183,0.338136
0.798296,0.798296,0.852114,0.779623,0.779623,0.852114,0.798296,0.755893,0.618665,0.496505,0.505989,0.494918,0.514655,0.606206,0.757542,0.865804,0.886623,0.898399,0.854392,0.920083,0.828566,0.616494,0.482239,0.560376,0.491258,0.549387,0.304232,0.212656,0.599464,0.619637,0.616141,0.615978,0.644469,0.628740,0.626571,0.656016,0.723514,0.741565,0.684227,0.676616,0.762760,0.735399,0.676819,0.684397,0.615834,0.551994,0.574647,0.498056,0.512044,0.507617,0.463753,0.456910,0.443764,0.460345,0.429936,0.295216,0.230139,0.238698,0.292766,0.593846,0.585179,0.641044,0.709242,0.675919,0.405190,0.368083,0.563745,0.576273,0.576273,0.563745,0.368083
0.771904,0.771904,0.877205,0.889075,0.889075,0.877205,0.771904,0.677771,0.594178,0.510796,0.462407,0.541081,0.710726,0.865009,0.901789,0.890288,0.887838,0.897816,0.898987,0.829852,0.620123,0.458815,0.481081,0.539814,0.518857,0.536414,0.288185,0.181854,0.542339,0.649790,0.618195,0.620829,0.623347,0.632872,0.572377,0.699596,0.751967,0.717199,0.706338,0.580166,0.560107,0.626883,0.718353,0.738383,0.662143,0.709645,0.665407,0.719624,0.648065,0.620069,0.610099,0.510899,0.423397,0.306646,0.261639,0.261468,0.246977,0.298135,0.247000,0.279464,0.583141,0.708134,0.690087,0.698706,0.586867,0.462158,0.525846,0.589399,0.589399,0.525846,0.462158
0.647517,0.647517,0.788370,0.898838,0.898838,0.788370,0.647517,0.550534,0.602360,0.563116,0.698397,0.889560,0.905941,0.861419,0.881861,0.893735,0.878305,0.840878,0.740790,0.507056,0.485678,0.541041,0.477695,0.498756,0.494902,0.567814,0.217270,0.225916,0.545867,0.622585,0.584995,0.573904,0.601403,0.613812,0.601598,0.639314,0.733787,0.748988,0.641701,0.592775,0.445663,0.283668,0.368504,0.521189,0.620583,0.640510,0.594520,0.620933,0.539118,0.463904,0.478047,0.408001,0.406405,0.281740,0.320557,0.261618,0.265032,0.222180,0.291766,0.306737,0.402229,0.605387,0.737474,0.592832,0.550764,0.541086,0.583146,0.652211,0.652211,0.583146,0.541086
0.554123,0.554123,0.562223,0.762097,0.762097,0.562223,0.554123,0.536645,0.498823,0.716341,0.871955,0.897149,0.878589,0.909197,0.927224,0.892256,0.888677,0.777336,0.535994,0.477377,0.489428,0.479379,0.415246,0.522088,0.527599,0.470764,0.173632,0.169789,0.570090,0.593859,0.585390,0.544712,0.573806,0.600235,0.587420,0.680409,0.774056,0.703947,0.599123,0.521561,0.432087,0.331681,0.201916,0.139660,0.297249,0.382276,0.462624,0.460082,0.517796,0.480426,0.437183,0.420651,0.381217,0.326364,0.343035,0.267937,0.326633,0.343515,0.430611,0.474326,0.324517,0.506729,0.613860,0.671747,0.589063,0.588247,0.548090,0.660005,0.660005,0.548090,0.588247
0.532289,0.532289,0.625160,0.651105,0.651105,0.625160,0.532289,0.567997,0.772609,0.854726,0.889258,0.849681,0.911422,0.915696,0.872713,0.890640,0.734185,0.515616,0.457055,0.528769,0.437701,0.500266,0.437603,0.516084,0.490344,0.352347,0.139127,0.205022,0.533584,0.605979,0.635604,0.588135,0.553965,0.609385,0.616651,0.695382,0.729540,0.619383,0.550752,0.428454,0.393430,0.318724,0.288248,0.204537,0.177586,0.147535,0.180797,0.286934,0.294829,0.416912,0.480623,0.353789,0.408117,0.379118,0.352144,0.448238,0.510310,0.433265,0.419449,0.414983,0.422537,0.297847,0.584292,0.716271,0.637664,0.548509,0.570040,0.671366,0.671366,0.570040,0.548509
0.595388,0.595388,0.446078,0.539069,0.539069,0.446078,0.595388,0.838349,0.904843,0.879750,0.894778,0.827206,0.926062,0.894232,0.926905,0.706466,0.446642,0.438873,0.454902,0.390192,0.421891,0.456781,0.448317,0.467242,0.436495,0.236541,0.148293,0.122171,0.551412,0.618723,0.637590,0.615796,0.628979,0.581441,0.610061,0.651937,0.690485,0.606962,0.551953,0.338715,0.287384,0.199831,0.211846,0.218754,0.180430,0.217781,0.112422,0.134796,0.106605,0.210527,0.314445,0.353628,0.302128,0.422543,0.448775,0.457460,0.503685,0.431099,0.493114,0.499686,0.529426,0.450553,0.455394,0.660161,0.696094,0.598951,0.544706,0.655936,0.655936,0.544706,0.598951
0.878100,0.878100,0.826413,0.772663,0.772663,0.826413,0.878100,0.938269,0.879897,0.905132,0.887777,0.882567,0.920420,0.886551,0.664539,0.491688,0.469105,0.488668,0.408624,0.440301,0.385376,0.406636,0.392880,0.419518,0.388107,0.151705,0.119956,0.180849,0.585923,0.618863,0.612176,0.646240,0.607493,0.571129,0.588170,0.655981,0.648533,0.615539,0.482500,0.277960,0.151750,0.141390,0.110842,0.135564,0.210454,0.193836,0.126998,0.151135,0.099823,0.276192,0.422455,0.142673,0.145992,0.272003,0.462415,0.530226,0.527864,0.520072,0.591602,0.576049,0.623729,0.619157,0.576727,0.542518,0.635757,0.619964,0.552473,0.599693,0.599693,0.552473,0.619964
0.932174,0.932174,0.892906,0.875570,0.875570,0.892906,0.932174,0.908095,0.897344,0.898239,0.854745,0.931447,0.849419,0.618166,0.460969,0.406734,0.432395,0.423582,0.415838,0.447330,0.400966,0.396808,0.365718,0.420070,0.385012,0.141855,0.159116,0.187953,0.588541,0.661436,0.590839,0.648362,0.556336,0.522504,0.559303,0.697391,0.680719,0.595591,0.380415,0.227140,0.142475,0.117804,0.120892,0.162021,0.216488,0.199066,0.134252,0.117723,0.136734,0.532095,0.586384,0.146123,0.174784,0.299942,0.524845,0.583436,0.549886,0.598314,0.548248,0.526296,0.570805,0.619954,0.474601,0.321366,0.581794,0.569513,0.593107,0.627003,0.627003,0.593107,0.569513
0.704549,0.704549,0.708202,0.722073,0.722073,0.708202,0.704549,0.744039,0.723054,0.778716,0.808969,0.804643,0.628561,0.490523,0.390197,0.440354,0.407283,0.396828,0.416881,0.395314,0.412474,0.424481,0.392405,0.410477,0.359869,0.122470,0.100227,0.146102,0.551049,0.632578,0.637563,0.585964,0.544073,0.519389,0.608551,0.702056,0.646963,0.577562,0.305178,0.210557,0.208566,0.153313,0.161049,0.165058,0.199347,0.175027,0.220371,0.143039,0.201726,0.621537,0.530721,0.168511,0.273998,0.468240,0.635709,0.650188,0.593173,0.641943,0.474799,0.501742,0.446382,0.398595,0.067217,0.167999,0.435687,0.606796,0.594724,0.610099,0.610099,0.594724,0.606796
0.543942,0.543942,0.515741,0.584946,0.584946,0.515741,0.543942,0.504609,0.580065,0.529713,0.567044,0.706405,0.541383,0.410769,0.402132,0.385440,0.413103,0.377935,0.437993,0.383405,0.378768,0.431906,0.418286,0.426530,0.360980,0.079960,0.075814,0.134558,0.545230,0.570501,0.543776,0.602648,0.517780,0.434764,0.605312,0.653049,0.658671,0.545944,0.529763,0.522458,0.351270,0.202352,0.150539,0.126849,0.122684,0.199054,0.177507,0.141451,0.275261,0.647502,0.408288,0.136104,0.299597,0.512197,0.687699,0.694293,0.614082,0.559076,0.407831,0.162289,0.145935,0.093524,0.201516,0.342815,0.428710,0.548095,0.593456,0.649383,0.649383,0.593456,0.548095
