0.698250,0.698250,0.698250,0.778729,0.565033,0.180276,0.085882,0.157571,0.336202,0.506966,0.601128,0.259231,0.121732,0.170124,0.103258,0.114615,0.057872,0.101720,0.103689,0.157301,0.090528,0.086439,0.129801,0.085737,0.062206,0.103833,0.110037,0.070567,0.123227,0.141708,0.137501,0.107908,0.133399,0.088342,0.133386,0.311190,0.472557,0.611864,0.428132,0.411680,0.535676,0.694720,0.610762,0.621565,0.613641,0.576650,0.572537,0.598889,0.573172,0.584780,0.598535,0.616395,0.624044,0.634045,0.684240,0.614174,0.607306,0.647073,0.570302,0.407890,0.393774,0.367928,0.399192,0.391470,0.365598,0.367890,0.340175,0.380218,0.401197,0.427207,0.379987,0.381187,0.401074,0.418988,0.443652,0.623604,0.673484,0.570011,0.677057,0.750651,0.754910,0.675178,0.567062,0.567684,0.590656,0.614452,0.620452,0.645001,0.546207,0.598571,0.407809,0.336048,0.547369,0.632399,0.693422,0.683196,0.571915,0.318310,0.275590,0.138411,0.126729,0.160025,0.197538,0.239635,0.355435,0.317190,0.269807,0.228299,0.196098,0.143948,0.113684,0.402764,0.617945,0.617261,0.664429,0.671263,0.744737,0.627208,0.392892,0.339658,0.328602,0.259982,0.285594,0.280240,0.261428,0.231780,0.205276,0.298153,0.323241,0.529862,0.529862
0.765470,0.765470,0.765470,0.610843,0.508161,0.271770,0.236437,0.361433,0.470351,0.508131,0.636276,0.229249,0.099707,0.107136,0.149743,0.090807,0.089251,0.062521,0.081191,0.146404,0.144508,0.097332,0.111552,0.097803,0.081061,0.085723,0.086461,0.127044,0.133316,0.071170,0.107005,0.114430,0.117184,0.184112,0.204707,0.303180,0.542156,0.487754,0.469092,0.390884,0.681857,0.674670,0.482367,0.578098,0.596442,0.586585,0.557512,0.559588,0.569745,0.549736,0.587691,0.548702,0.652623,0.631894,0.646689,0.579554,0.621925,0.680017,0.531508,0.412748,0.372368,0.408317,0.407334,0.378753,0.427311,0.307506,0.392234,0.409961,0.412248,0.424554,0.386297,0.380927,0.362361,0.371988,0.434198,0.571749,0.620679,0.533210,0.597299,0.758644,0.714833,0.636867,0.621813,0.597831,0.580738,0.565609,0.609118,0.605049,0.553622,0.446443,0.290858,0.382105,0.618669,0.639872,0.672480,0.737259,0.639385,0.504754,0.417567,0.290713,0.207069,0.215863,0.156202,0.190051,0.334644,0.411183,0.273131,0.246981,0.163679,0.077275,0.125980,0.358816,0.539921,0.638147,0.572684,0.632474,0.723662,0.744142,0.553269,0.340768,0.309596,0.294109,0.300525,0.317997,0.249354,0.234255,0.229924,0.280490,0.284828,0.560971,0.560971
0.772994,0.772994,0.772994,0.569355,0.484679,0.499060,0.586351,0.667879,0.707672,0.702123,0.641843,0.269586,0.126368,0.138333,0.136763,0.103016,0.167428,0.077532,0.142542,0.147592,0.116856,0.160720,0.100556,0.127911,0.100991,0.119835,0.036296,0.134108,0.115095,0.061219,0.083257,0.160262,0.114571,0.159584,0.195213,0.377557,0.506073,0.452885,0.415923,0.361981,0.714783,0.588348,0.398249,0.602050,0.601539,0.545008,0.565402,0.656356,0.595905,0.579151,0.599010,0.607513,0.587722,0.661988,0.609131,0.608506,0.599149,0.640579,0.597104,0.403739,0.410459,0.434774,0.367327,0.329174,0.358425,0.424067,0.404110,0.402264,0.396282,0.434209,0.389907,0.380932,0.385475,0.402196,0.409870,0.554576,0.736049,0.520693,0.534120,0.758769,0.732572,0.724642,0.610455,0.590582,0.545991,0.593765,0.611217,0.549029,0.598773,0.381875,0.319256,0.465420,0.682571,0.702080,0.759721,0.744406,0.729302,0.614163,0.534300,0.488619,0.495462,0.411699,0.291744,0.264444,0.296569,0.230037,0.309915,0.179733,0.185509,0.115944,0.126440,0.293781,0.504873,0.598057,0.563074,0.508744,0.703285,0.712293,0.752127,0.587968,0.390536,0.347209,0.303476,0.311508,0.275265,0.308008,0.253771,0.270973,0.303187,0.527950,0.527950
0.679218,0.679218,0.679218,0.428757,0.595193,0.690741,0.631918,0.691140,0.610542,0.526314,0.590334,0.299404,0.164518,0.165578,0.110789,0.141139,0.173882,0.148289,0.164828,0.163116,0.146008,0.196298,0.180421,0.051030,0.118333,0.096807,0.092073,0.105497,0.090806,0.091061,0.107905,0.107706,0.179177,0.259159,0.272830,0.371775,0.544564,0.459686,0.365599,0.406354,0.694184,0.548257,0.325667,0.627693,0.588650,0.539884,0.586756,0.613626,0.611089,0.644193,0.621366,0.614454,0.691590,0.648764,0.630465,0.638708,0.612646,0.624837,0.550433,0.393577,0.448421,0.420756,0.399825,0.393447,0.399400,0.380797,0.399482,0.401302,0.427783,0.425970,0.372502,0.388494,0.347196,0.388420,0.360511,0.484999,0.655260,0.544137,0.523512,0.613581,0.689058,0.752832,0.658518,0.663556,0.584832,0.544704,0.597221,0.619744,0.584116,0.351556,0.353262,0.581738,0.727646,0.724069,0.768319,0.765075,0.739941,0.733918,0.620897,0.597041,0.652312,0.608650,0.460370,0.353750,0.248391,0.154886,0.164929,0.164331,0.118575,0.149418,0.069932,0.244750,0.513420,0.519058,0.554204,0.569780,0.633067,0.686065,0.737431,0.671877,0.452671,0.321271,0.285763,0.313310,0.278820,0.241948,0.312761,0.250176,0.299973,0.564270,0.564270
0.583583,0.583583,0.583583,0.483784,0.441756,0.407353,0.382785,0.266155,0.256729,0.332508,0.627405,0.377466,0.172362,0.231244,0.225273,0.202179,0.144642,0.200623,0.172436,0.190714,0.132129,0.183476,0.101488,0.101953,0.011239,0.111649,0.108103,0.083127,0.083991,0.092590,0.130169,0.130920,0.190391,0.281086,0.330094,0.494615,0.441367,0.418646,0.382060,0.519019,0.648549,0.357397,0.315474,0.620264,0.651237,0.600446,0.626514,0.618797,0.592713,0.621200,0.634074,0.605185,0.615986,0.602846,0.600189,0.602948,0.547456,0.631286,0.542419,0.348264,0.421012,0.445299,0.414850,0.426883,0.429395,0.376643,0.409935,0.407365,0.351104,0.427361,0.428658,0.361456,0.355817,0.376821,0.377466,0.493089,0.709059,0.626828,0.551218,0.583096,0.628867,0.708442,0.647863,0.623955,0.587221,0.574914,0.607447,0.678364,0.552135,0.245224,0.393879,0.667680,0.699185,0.737049,0.778687,0.788722,0.707077,0.739506,0.682637,0.624829,0.658478,0.624416,0.546867,0.364973,0.199703,0.133603,0.065183,0.148655,0.110087,0.169924,0.120695,0.252779,0.468179,0.527599,0.518117,0.500006,0.546319,0.632948,0.678657,0.735685,0.610910,0.325264,0.314381,0.290344,0.252487,0.327626,0.288107,0.271128,0.273596,0.477979,0.477979
0.414658,0.414658,0.414658,0.166760,0.177507,0.165454,0.157190,0.175816,0.188057,0.355180,0.634761,0.387849,0.246351,0.243975,0.185485,0.136398,0.146390,0.134636,0.173548,0.217241,0.188865,0.146336,0.097842,0.147938,0.068617,0.135901,0.084507,0.114545,0.094365,0.081854,0.126973,0.190612,0.272428,0.254084,0.374027,0.544798,0.405401,0.436895,0.363393,0.525728,0.528524,0.250209,0.313673,0.652330,0.598510,0.648263,0.602818,0.582244,0.646517,0.635331,0.666585,0.574610,0.643067,0.594468,0.615282,0.606600,0.659066,0.657037,0.587639,0.327377,0.404134,0.345652,0.392114,0.365586,0.414066,0.422761,0.421157,0.384623,0.408283,0.395625,0.364253,0.383611,0.382105,0.405479,0.382149,0.489987,0.733394,0.628146,0.484447,0.483176,0.538514,0.678327,0.641248,0.658479,0.532736,0.586798,0.702879,0.744934,0.524442,0.225189,0.544890,0.685879,0.712570,0.706052,0.765866,0.779615,0.713320,0.673729,0.721326,0.689667,0.622533,0.606991,0.522437,0.347401,0.173876,0.093510,0.120719,0.085966,0.089824,0.058852,0.155626,0.289246,0.436673,0.529691,0.514657,0.523364,0.553915,0.532907,0.683563,0.662725,0.672451,0.485306,0.314817,0.327699,0.214590,0.289127,0.276643,0.291137,0.197760,0.464945,0.464945
0.346995,0.346995,0.346995,0.170120,0.114029,0.188307,0.164649,0.132216,0.209178,0.343321,0.642792,0.448226,0.209353,0.197040,0.166055,0.167726,0.149675,0.234399,0.159011,0.192656,0.185543,0.197844,0.115514,0.109567,0.119882,0.131752,0.081154,0.085089,0.122299,0.095227,0.112355,0.241395,0.286611,0.316012,0.425000,0.427183,0.421312,0.326374,0.448060,0.547524,0.448878,0.204887,0.383746,0.668625,0.635707,0.644534,0.585929,0.571082,0.634403,0.568369,0.647397,0.646678,0.621984,0.719598,0.685850,0.614915,0.578619,0.558783,0.513927,0.312207,0.373942,0.424881,0.405384,0.378599,0.422560,0.425746,0.406409,0.361438,0.383638,0.390389,0.394073,0.382790,0.395008,0.326236,0.413442,0.434632,0.670445,0.617206,0.449592,0.575203,0.562052,0.527732,0.615961,0.657221,0.607097,0.619522,0.720915,0.712461,0.471363,0.260581,0.610872,0.726143,0.778960,0.773706,0.790459,0.729311,0.716611,0.674817,0.695475,0.630112,0.624783,0.521275,0.505434,0.314791,0.174896,0.100894,0.095399,0.150415,0.082796,0.094774,0.094655,0.269157,0.399315,0.518658,0.466078,0.560053,0.540645,0.519330,0.662235,0.641959,0.596574,0.468316,0.361376,0.352463,0.339814,0.364871,0.367574,0.342671,0.353946,0.587376,0.587376
0.379553,0.379553,0.379553,0.127053,0.133890,0.203519,0.150687,0.202822,0.232107,0.398257,0.652840,0.417721,0.179769,0.191098,0.198175,0.219148,0.145034,0.192241,0.164256,0.160916,0.175090,0.131488,0.111897,0.117925,0.138476,0.175449,0.239313,0.235463,0.277366,0.283820,0.172613,0.230169,0.285490,0.306091,0.341023,0.410309,0.448780,0.335010,0.464460,0.530480,0.282862,0.095214,0.379334,0.627046,0.597248,0.632035,0.572513,0.633602,0.632775,0.587963,0.635692,0.617783,0.627315,0.631006,0.610614,0.529892,0.546392,0.554369,0.550889,0.372257,0.367927,0.358948,0.368567,0.358414,0.345503,0.373353,0.321030,0.352576,0.390474,0.363075,0.349014,0.369309,0.339765,0.414757,0.337249,0.375386,0.677209,0.637944,0.516415,0.528732,0.359858,0.435970,0.618666,0.623158,0.566618,0.631060,0.784522,0.691395,0.465876,0.469183,0.721631,0.787976,0.741309,0.807982,0.698626,0.665514,0.700403,0.726351,0.677329,0.614161,0.517465,0.528770,0.439825,0.339584,0.174022,0.089811,0.100896,0.075854,0.035922,0.077988,0.088144,0.299795,0.445414,0.444433,0.459774,0.494392,0.514375,0.484306,0.606836,0.667594,0.519438,0.366166,0.417285,0.394754,0.358581,0.380536,0.378304,0.296103,0.327877,0.532483,0.532483
0.331803,0.331803,0.331803,0.126942,0.119019,0.148819,0.130514,0.176696,0.243669,0.433173,0.626631,0.441133,0.152767,0.196614,0.164353,0.155698,0.180901,0.176534,0.211944,0.180761,0.182485,0.165027,0.170629,0.165210,0.210967,0.324282,0.422309,0.548688,0.750043,0.624334,0.246253,0.271419,0.306421,0.314936,0.326233,0.444432,0.351718,0.310897,0.521606,0.513333,0.244739,0.154558,0.388087,0.604507,0.641761,0.605189,0.613836,0.616797,0.634831,0.655241,0.565018,0.560420,0.541599,0.566348,0.541373,0.616923,0.517039,0.613692,0.535052,0.442705,0.295997,0.405639,0.378737,0.326046,0.302424,0.298799,0.317986,0.315521,0.324192,0.312019,0.401785,0.375523,0.425984,0.447815,0.473933,0.505529,0.600672,0.641780,0.540883,0.514875,0.446443,0.498245,0.650548,0.664476,0.684706,0.688970,0.703670,0.602890,0.412864,0.499798,0.663290,0.710201,0.744446,0.814148,0.730000,0.728594,0.704742,0.658219,0.692591,0.594964,0.544503,0.497378,0.443520,0.386422,0.227349,0.086499,0.054855,0.101536,0.086599,0.092152,0.126761,0.310722,0.439558,0.465304,0.443297,0.530577,0.513169,0.496023,0.638562,0.686896,0.474641,0.266389,0.469805,0.431794,0.426676,0.393165,0.373880,0.365195,0.324976,0.490563,0.490563
0.318864,0.318864,0.318864,0.139344,0.148253,0.137384,0.218232,0.164950,0.305110,0.452321,0.651507,0.438618,0.173975,0.182421,0.174737,0.173070,0.169666,0.185710,0.182691,0.204955,0.116918,0.147924,0.165333,0.271943,0.401911,0.467420,0.536807,0.709510,0.769983,0.643997,0.475244,0.396543,0.304253,0.394208,0.352204,0.395345,0.315648,0.411129,0.528457,0.400225,0.163613,0.141131,0.394602,0.624845,0.598080,0.593523,0.619722,0.629863,0.560648,0.533390,0.549942,0.575372,0.631153,0.583053,0.619352,0.543036,0.541936,0.602940,0.643334,0.405264,0.403383,0.432642,0.410900,0.432362,0.493378,0.473058,0.575105,0.682905,0.655777,0.669000,0.675324,0.709896,0.762219,0.821195,0.730236,0.799533,0.666798,0.685083,0.629371,0.650946,0.598216,0.512328,0.664645,0.689034,0.655745,0.676672,0.709804,0.644151,0.466090,0.601936,0.480579,0.520891,0.693633,0.734883,0.756699,0.744145,0.758212,0.701209,0.654592,0.621397,0.564640,0.486868,0.472563,0.361702,0.255188,0.164130,0.085813,0.109947,0.133882,0.115914,0.190510,0.320784,0.391257,0.429811,0.429416,0.457524,0.412915,0.387010,0.616338,0.620023,0.403658,0.296196,0.418755,0.457361,0.449713,0.413919,0.449991,0.409462,0.405330,0.549766,0.549766
0.300856,0.300856,0.300856,0.098320,0.145928,0.167188,0.231735,0.211539,0.290932,0.471295,0.629754,0.440892,0.206544,0.166867,0.188873,0.157575,0.202857,0.235644,0.239175,0.149252,0.116086,0.224175,0.368620,0.500958,0.541333,0.675498,0.718755,0.697142,0.591638,0.511628,0.766307,0.600851,0.455078,0.401273,0.369584,0.491115,0.278645,0.442312,0.583714,0.339741,0.122883,0.200244,0.406351,0.663314,0.546264,0.496413,0.446409,0.404703,0.389694,0.406423,0.404568,0.418699,0.459909,0.574288,0.563964,0.478690,0.596536,0.663980,0.695853,0.601869,0.667253,0.678348,0.705153,0.703689,0.758147,0.766989,0.813941,0.830875,0.776516,0.791092,0.819922,0.827240,0.838511,0.778517,0.843729,0.786545,0.679128,0.687571,0.690516,0.718489,0.612805,0.636125,0.685249,0.671706,0.644035,0.697375,0.729360,0.610246,0.492077,0.567942,0.521622,0.422196,0.493599,0.669053,0.725138,0.719804,0.689500,0.713268,0.642677,0.646453,0.558707,0.498686,0.406389,0.352949,0.328609,0.159116,0.072971,0.097077,0.120967,0.116483,0.136919,0.455735,0.369534,0.396124,0.469180,0.336392,0.391779,0.410682,0.496667,0.567099,0.364665,0.221231,0.221350,0.436817,0.539569,0.479727,0.539871,0.519166,0.452948,0.545352,0.545352
