0.4893,0.49724,0.50634,0.51189,0.51174,0.51327,0.51565,0.51873,0.51794,0.51963,0.51639,0.51338,0.5135,0.5185,0.52215,0.52497,0.53141,0.52689,0.531,0.53243,0.53304,0.53228,0.53155,0.53588,0.53929,0.53839,0.5388,0.54144,0.54237,0.54437,0.53861,0.52642,0.48303,0.49459,0.54917,0.55901,0.55706,0.57589,0.60253,0.50983,0.59093,0.6058,0.60855,0.61259,0.60765,0.60572,0.60289,0.61259,0.6311,0.64859,0.66008,0.67412,0.68387,0.68239,0.68503,0.69394,0.68967,0.67662,0.6593,0.65462,0.64326,0.6458,0.65086,0.61963
0.49461,0.50469,0.50757,0.51293,0.50994,0.51746,0.51743,0.51202,0.52011,0.52008,0.52259,0.54015,0.54319,0.52936,0.54018,0.53523,0.52973,0.52381,0.52731,0.53251,0.53449,0.53728,0.5388,0.54055,0.54136,0.54979,0.55037,0.54202,0.54099,0.54619,0.55919,0.60068,0.48305,0.46234,0.54519,0.52079,0.5183,0.5551,0.6624,0.62669,0.57757,0.58189,0.5816,0.59557,0.59665,0.5911,0.59286,0.60297,0.60563,0.60957,0.61606,0.60974,0.5694,0.65496,0.65394,0.6704,0.66689,0.6605,0.66094,0.66038,0.65281,0.65049,0.65412,0.63061
0.49261,0.50236,0.50589,0.50916,0.515,0.51679,0.5175,0.51541,0.52019,0.52321,0.54406,0.59471,0.61014,0.61556,0.63296,0.61346,0.57477,0.55597,0.54201,0.53531,0.53969,0.54718,0.53469,0.54016,0.55141,0.62972,0.66435,0.60547,0.57019,0.57203,0.64856,0.71651,0.68689,0.5473,0.64162,0.5629,0.55027,0.55712,0.65775,0.59945,0.56299,0.5772,0.57716,0.58775,0.59736,0.59314,0.58696,0.59195,0.57697,0.58541,0.60329,0.51034,0.49809,0.61367,0.60445,0.61495,0.62501,0.62687,0.62827,0.62566,0.63253,0.63668,0.6379,0.57883
0.49266,0.50669,0.50872,0.51078,0.51809,0.52431,0.52204,0.51734,0.51723,0.54056,0.59299,0.63717,0.65283,0.66501,0.67355,0.67891,0.66622,0.65218,0.62019,0.58754,0.58202,0.57722,0.57632,0.58009,0.62521,0.7106,0.75788,0.72972,0.70241,0.69152,0.73732,0.75666,0.76164,0.54501,0.67923,0.71426,0.6089,0.57093,0.65142,0.59784,0.56792,0.57745,0.57684,0.57838,0.58069,0.58189,0.58004,0.55948,0.54231,0.55955,0.52314,0.4171,0.51645,0.56618,0.55579,0.57566,0.58851,0.58514,0.57206,0.57561,0.59118,0.58929,0.59507,0.51821
0.49434,0.50727,0.51547,0.52236,0.5311,0.53826,0.52934,0.52368,0.52279,0.55058,0.61428,0.65162,0.66505,0.6726,0.68169,0.69067,0.68736,0.68342,0.66414,0.64805,0.65021,0.66944,0.68948,0.69394,0.70856,0.74338,0.77456,0.74569,0.74662,0.76388,0.78379,0.78511,0.76266,0.66169,0.57917,0.75951,0.65267,0.56961,0.67226,0.63087,0.5567,0.56637,0.56493,0.56925,0.57304,0.57574,0.57535,0.55881,0.55347,0.55585,0.43218,0.50104,0.53349,0.544,0.54354,0.55414,0.56708,0.5623,0.55233,0.54972,0.54274,0.54198,0.54789,0.55221
0.49428,0.50748,0.51639,0.53395,0.56173,0.55668,0.54746,0.53686,0.52877,0.55298,0.61612,0.65199,0.66188,0.66822,0.66967,0.67138,0.66875,0.66456,0.65875,0.66335,0.68029,0.71671,0.74211,0.73673,0.72329,0.72123,0.72203,0.72882,0.74368,0.74809,0.77189,0.76884,0.74349,0.7399,0.53431,0.70419,0.64113,0.5703,0.66004,0.65175,0.55966,0.57132,0.57044,0.57293,0.56685,0.56392,0.56928,0.56393,0.56853,0.47265,0.44599,0.54824,0.54964,0.54897,0.55086,0.55768,0.56769,0.56908,0.556,0.54317,0.53395,0.53007,0.53395,0.54994
0.49558,0.50425,0.51119,0.57454,0.68135,0.68903,0.66174,0.64091,0.56522,0.56147,0.60574,0.64013,0.65496,0.66093,0.66266,0.66576,0.66317,0.66037,0.67324,0.69473,0.7045,0.70843,0.69591,0.72994,0.71564,0.72509,0.72974,0.73108,0.73889,0.73133,0.74722,0.75684,0.72267,0.74901,0.59686,0.63759,0.63117,0.59453,0.63388,0.62543,0.57404,0.55902,0.56811,0.56853,0.56779,0.55802,0.56206,0.55365,0.51044,0.42621,0.53606,0.56711,0.54839,0.55147,0.5575,0.56727,0.57053,0.56624,0.57086,0.57892,0.56116,0.54975,0.54215,0.54139
0.49736,0.50594,0.52487,0.64763,0.72833,0.73666,0.71307,0.67898,0.61963,0.57881,0.59028,0.6209,0.64237,0.64464,0.65054,0.65946,0.67252,0.66374,0.66938,0.68787,0.69601,0.70207,0.62035,0.71541,0.73731,0.74022,0.74271,0.73153,0.73192,0.73588,0.74069,0.73952,0.70652,0.72433,0.61309,0.52197,0.64829,0.60506,0.62132,0.64464,0.57097,0.56789,0.56595,0.5678,0.56627,0.55921,0.56011,0.57247,0.44078,0.4958,0.58933,0.63277,0.60183,0.58228,0.60893,0.6305,0.63224,0.64534,0.64398,0.64836,0.62999,0.60546,0.58684,0.56154
0.50817,0.52256,0.56579,0.64181,0.67271,0.7187,0.73525,0.68965,0.68078,0.64884,0.64946,0.65681,0.6605,0.63697,0.63609,0.63761,0.65391,0.65206,0.65154,0.6549,0.67011,0.6871,0.66066,0.69956,0.72431,0.73153,0.72108,0.70866,0.70285,0.70717,0.71706,0.71302,0.68732,0.67799,0.6479,0.48893,0.62625,0.60422,0.62784,0.6594,0.56717,0.56914,0.56527,0.56566,0.56413,0.56036,0.56315,0.49798,0.46031,0.56815,0.63009,0.66631,0.67871,0.66406,0.65802,0.66815,0.68032,0.67456,0.60956,0.597,0.59602,0.59202,0.60269,0.61308
0.55173,0.56904,0.59387,0.63102,0.67313,0.73762,0.74172,0.70883,0.68587,0.6827,0.67931,0.68929,0.68457,0.6625,0.64391,0.6318,0.63659,0.62575,0.61666,0.6081,0.60655,0.6186,0.60334,0.63663,0.66698,0.67549,0.66708,0.66139,0.66044,0.66851,0.6663,0.66259,0.63845,0.62354,0.63464,0.45755,0.54612,0.61568,0.60042,0.42233,0.55903,0.57398,0.5682,0.56389,0.56242,0.56276,0.55315,0.4353,0.56786,0.62741,0.64165,0.63978,0.64954,0.67104,0.68767,0.68035,0.67842,0.63361,0.5922,0.59666,0.6062,0.61035,0.62671,0.55618
