0.75865,0.63981,0.46331,0.2526,0.23629,0.32206,0.46007,0.58029,0.58866,0.27566,0.11109,0.12141,0.11354,0.10984,0.10695,0.10204,0.10179,0.10375,0.10654,0.1067,0.10768,0.10149,0.088999,0.081829,0.086198,0.093068,0.09833,0.10095,0.10287,0.10597,0.11263,0.1351,0.19919,0.29483,0.54264,0.4678,0.44346,0.38966,0.61459,0.68311,0.48932,0.5973,0.591,0.57239,0.57309,0.56937,0.57311,0.59029,0.60179,0.60724,0.61834,0.6315,0.63092,0.62432,0.61906,0.61217,0.56051,0.39772,0.40311,0.4036,0.39181,0.38375,0.36435,0.34927,0.36971,0.39201,0.40277,0.40671,0.40192,0.40052,0.39231,0.38361,0.42607,0.58886,0.6921,0.58017,0.62176,0.76825,0.75227,0.67925,0.58565,0.60017,0.55702,0.56944,0.63372,0.5926,0.57,0.48772,0.32528,0.38164,0.60772,0.68142,0.69183,0.68845,0.64106,0.5052,0.39618,0.28759,0.22559,0.18797,0.16797,0.22227,0.27429,0.35503,0.31481,0.24804,0.18246,0.11747,0.1361,0.35797,0.55394,0.62759,0.60221,0.62795,0.70904,0.73487,0.56712,0.38228,0.33326,0.33763,0.339,0.31685,0.27936,0.24637,0.26269,0.3183,0.29507,0.54514
0.77024,0.52589,0.47498,0.50024,0.60064,0.67403,0.69627,0.67879,0.60582,0.29735,0.11992,0.12146,0.11933,0.11818,0.11913,0.12056,0.12427,0.12644,0.13115,0.13735,0.13684,0.10993,0.087789,0.082453,0.088616,0.097156,0.099208,0.10042,0.10419,0.10577,0.12208,0.1724,0.2339,0.33831,0.55528,0.45044,0.43251,0.39083,0.70191,0.60394,0.39581,0.6071,0.59994,0.58301,0.5792,0.58232,0.59193,0.59884,0.5949,0.60266,0.61665,0.6335,0.63194,0.62265,0.62161,0.61954,0.56371,0.38593,0.40115,0.40947,0.39102,0.37817,0.37038,0.37251,0.40745,0.41663,0.41822,0.41886,0.40295,0.39804,0.38343,0.38065,0.40409,0.5809,0.71184,0.54948,0.53139,0.74084,0.74825,0.69775,0.59371,0.61187,0.56766,0.57582,0.6246,0.57955,0.60193,0.39726,0.31043,0.46129,0.66829,0.71234,0.73951,0.73965,0.71467,0.61263,0.53337,0.48959,0.46567,0.41927,0.30552,0.26654,0.24392,0.25433,0.27347,0.18285,0.16566,0.11698,0.10856,0.29638,0.49793,0.58569,0.55483,0.55987,0.67038,0.70678,0.71972,0.51958,0.35917,0.31566,0.30595,0.3108,0.28259,0.25315,0.25811,0.28582,0.2961,0.53748
0.64511,0.45519,0.58519,0.65376,0.65989,0.62662,0.58891,0.5536,0.60976,0.32763,0.14454,0.14831,0.14687,0.14933,0.15281,0.1542,0.15416,0.15499,0.15969,0.16987,0.15962,0.10586,0.083689,0.084535,0.092149,0.10006,0.096079,0.099449,0.1053,0.11107,0.13959,0.21347,0.25816,0.41616,0.51059,0.46365,0.38801,0.43099,0.7357,0.49267,0.34099,0.62109,0.61297,0.59822,0.59629,0.60116,0.60923,0.6062,0.60985,0.6058,0.61755,0.6422,0.63618,0.62919,0.61645,0.60701,0.55349,0.38565,0.40608,0.42365,0.42095,0.40942,0.39776,0.39791,0.40666,0.40527,0.40881,0.40565,0.39916,0.39016,0.38348,0.38497,0.39275,0.50022,0.63426,0.5522,0.50475,0.59509,0.67626,0.71375,0.6149,0.65152,0.57135,0.58051,0.61017,0.60585,0.61606,0.28942,0.34419,0.58715,0.69225,0.72888,0.76575,0.77033,0.74463,0.67688,0.62696,0.62182,0.62145,0.58554,0.50042,0.37981,0.23475,0.15968,0.18297,0.15572,0.11996,0.11822,0.10523,0.25135,0.48034,0.55501,0.55528,0.5605,0.61293,0.67854,0.70405,0.67434,0.46447,0.30741,0.27806,0.28188,0.29586,0.25199,0.27404,0.26009,0.29114,0.48909
0.57681,0.42459,0.45096,0.41316,0.36434,0.31407,0.27605,0.35046,0.6058,0.374,0.20401,0.20295,0.18266,0.1705,0.16612,0.1701,0.16691,0.16267,0.16615,0.17149,0.14511,0.094506,0.083457,0.086063,0.092079,0.10551,0.10062,0.098932,0.10707,0.12554,0.19166,0.25474,0.31381,0.49641,0.45793,0.44581,0.36058,0.50608,0.66457,0.37406,0.3327,0.64133,0.62073,0.60187,0.60461,0.61021,0.61263,0.61053,0.60788,0.61021,0.61609,0.62264,0.62142,0.61829,0.60959,0.61434,0.56083,0.37443,0.39341,0.42033,0.41928,0.39887,0.39299,0.40069,0.40341,0.40153,0.40516,0.40358,0.39813,0.38575,0.38944,0.3857,0.38972,0.50706,0.69588,0.61104,0.53601,0.56795,0.6136,0.66915,0.61564,0.66287,0.58761,0.57755,0.62736,0.67905,0.5768,0.24615,0.43543,0.65832,0.70336,0.72621,0.76245,0.76449,0.73666,0.68565,0.66471,0.66034,0.64608,0.61049,0.5467,0.40482,0.20829,0.13777,0.121,0.12911,0.11118,0.10735,0.10722,0.24884,0.45017,0.53006,0.52491,0.53233,0.56695,0.62818,0.68878,0.68962,0.57845,0.3594,0.29649,0.28226,0.27845,0.26885,0.27983,0.26226,0.27056,0.46767
0.4127,0.18509,0.17451,0.15998,0.15235,0.15072,0.17001,0.33265,0.62334,0.41369,0.24937,0.22867,0.18643,0.17304,0.16951,0.16542,0.16517,0.16451,0.17068,0.16735,0.12793,0.090854,0.088247,0.091455,0.09908,0.1046,0.10475,0.10495,0.11167,0.16166,0.25963,0.29167,0.38719,0.52765,0.43198,0.40862,0.37095,0.55946,0.54435,0.27989,0.33632,0.65131,0.62248,0.6059,0.60348,0.60455,0.60122,0.60304,0.6066,0.61372,0.6138,0.6207,0.62817,0.64067,0.64696,0.64354,0.57395,0.35762,0.3652,0.39898,0.41024,0.40024,0.40984,0.41273,0.4091,0.41103,0.40724,0.40587,0.40252,0.39009,0.39451,0.38997,0.38502,0.46744,0.67929,0.61865,0.47742,0.46465,0.52848,0.65661,0.61692,0.65832,0.56372,0.57324,0.68826,0.72785,0.50815,0.23788,0.52564,0.69956,0.71815,0.74094,0.76337,0.75696,0.72119,0.68165,0.67514,0.67017,0.63684,0.59432,0.52423,0.37327,0.17987,0.12425,0.10228,0.10311,0.1026,0.0968,0.10328,0.26204,0.45834,0.49363,0.49412,0.5144,0.53012,0.57293,0.67356,0.67376,0.65182,0.45283,0.31517,0.27687,0.26624,0.29865,0.28386,0.25294,0.24572,0.46198
0.33159,0.11921,0.14741,0.16444,0.16578,0.16849,0.2055,0.37765,0.62436,0.41917,0.22258,0.18946,0.17367,0.16899,0.16722,0.16376,0.16842,0.17333,0.17779,0.16736,0.13011,0.10132,0.099975,0.10598,0.10132,0.10055,0.091195,0.096882,0.13889,0.21579,0.27303,0.30869,0.39933,0.46094,0.44136,0.34064,0.41435,0.55823,0.42355,0.19823,0.35335,0.6561,0.62959,0.60525,0.59153,0.58651,0.59053,0.6142,0.63216,0.64164,0.64145,0.64024,0.63361,0.62379,0.61156,0.59302,0.53028,0.33999,0.35994,0.38883,0.39499,0.39198,0.39909,0.39896,0.3956,0.3965,0.39256,0.38843,0.38588,0.39213,0.38996,0.39072,0.37887,0.43899,0.62843,0.62562,0.49932,0.58273,0.56276,0.57645,0.61578,0.65461,0.58206,0.62097,0.74325,0.70759,0.43189,0.3142,0.62328,0.7368,0.75376,0.76299,0.76248,0.74096,0.7064,0.69558,0.68259,0.64565,0.59694,0.54433,0.48111,0.35636,0.17033,0.11285,0.096019,0.097384,0.096504,0.091028,0.10744,0.25778,0.43746,0.4805,0.46543,0.51382,0.52804,0.55024,0.65577,0.66667,0.57899,0.43134,0.35392,0.33292,0.33674,0.33852,0.3172,0.33563,0.35123,0.51721
0.33083,0.11886,0.1492,0.16003,0.16531,0.18287,0.22591,0.40132,0.62587,0.40881,0.18968,0.17383,0.1726,0.17442,0.18219,0.1847,0.18316,0.18132,0.17839,0.16055,0.13785,0.13077,0.13109,0.16917,0.21323,0.2494,0.29551,0.26387,0.18659,0.25639,0.27828,0.31688,0.37043,0.40356,0.42741,0.2994,0.46233,0.53047,0.31994,0.16332,0.37195,0.64253,0.6196,0.60711,0.60192,0.60621,0.61107,0.61889,0.62342,0.61981,0.62127,0.61751,0.59561,0.5618,0.53066,0.53529,0.51211,0.36254,0.36308,0.37432,0.37421,0.36991,0.37036,0.3652,0.3576,0.35586,0.35046,0.34833,0.35573,0.36794,0.37139,0.36741,0.34965,0.40582,0.66937,0.66544,0.51715,0.53344,0.38648,0.41721,0.62302,0.65677,0.58667,0.62422,0.74935,0.67659,0.42274,0.45292,0.69434,0.75945,0.78055,0.7805,0.75536,0.71898,0.71034,0.70544,0.67563,0.61844,0.55611,0.49394,0.44607,0.34549,0.18429,0.11306,0.094088,0.093738,0.09415,0.091185,0.10382,0.27242,0.42113,0.4496,0.45413,0.51888,0.50796,0.52846,0.63103,0.65731,0.51341,0.38938,0.44255,0.40347,0.38608,0.37672,0.36677,0.36516,0.35425,0.51848
0.3325,0.11938,0.14718,0.16225,0.18039,0.1956,0.25184,0.43839,0.62293,0.40404,0.18121,0.17195,0.17155,0.17526,0.19244,0.1983,0.19028,0.18044,0.16842,0.15442,0.14561,0.15908,0.21894,0.34979,0.42452,0.52966,0.70129,0.62135,0.27254,0.25764,0.28609,0.31077,0.34798,0.40498,0.39136,0.30903,0.50185,0.48536,0.21716,0.16049,0.38326,0.64156,0.61637,0.60977,0.611,0.60934,0.60517,0.59943,0.5853,0.57001,0.57062,0.57243,0.56517,0.54899,0.54257,0.59179,0.57209,0.38389,0.36318,0.36145,0.34815,0.33906,0.33153,0.32654,0.32513,0.33202,0.33688,0.3649,0.39339,0.41329,0.43443,0.46165,0.46929,0.48782,0.62638,0.66094,0.54114,0.55254,0.43453,0.51181,0.65775,0.65869,0.62148,0.65777,0.72028,0.64117,0.44183,0.52999,0.64154,0.72108,0.76772,0.77617,0.74916,0.71762,0.70956,0.70301,0.66476,0.60053,0.541,0.48548,0.43899,0.34759,0.20999,0.1178,0.096221,0.094132,0.095802,0.094251,0.11536,0.29465,0.4302,0.4314,0.46004,0.49704,0.47374,0.46723,0.62472,0.6418,0.45701,0.34217,0.48633,0.44538,0.41769,0.405,0.39748,0.38561,0.34872,0.49567
0.3302,0.11779,0.14745,0.16877,0.19178,0.19796,0.28192,0.46948,0.62825,0.41552,0.1785,0.16722,0.16397,0.17026,0.18088,0.19499,0.20573,0.19653,0.16215,0.15615,0.1798,0.28388,0.42739,0.48667,0.53422,0.72051,0.74466,0.60536,0.51062,0.38684,0.35045,0.3832,0.3733,0.43444,0.32637,0.38293,0.55817,0.45477,0.15154,0.16804,0.40276,0.651,0.61258,0.59445,0.59695,0.58475,0.58197,0.58203,0.57946,0.58511,0.59485,0.61126,0.61017,0.60048,0.60332,0.65124,0.61081,0.4227,0.40508,0.41124,0.41371,0.4219,0.45709,0.50696,0.57066,0.62877,0.66962,0.70243,0.73606,0.75814,0.77166,0.78445,0.78803,0.77017,0.69807,0.68578,0.64271,0.67342,0.5879,0.53582,0.68986,0.6632,0.65146,0.71599,0.71507,0.62549,0.48238,0.59768,0.51327,0.52546,0.67543,0.73,0.7396,0.7229,0.72588,0.71668,0.67854,0.62182,0.56644,0.50841,0.44287,0.37293,0.26835,0.13215,0.09718,0.097407,0.098152,0.10145,0.13549,0.33658,0.41769,0.42854,0.44639,0.47044,0.41955,0.40115,0.60904,0.60984,0.4198,0.31218,0.39852,0.46345,0.45703,0.44401,0.44059,0.42632,0.38983,0.52482
0.32733,0.11813,0.15191,0.1765,0.1968,0.19698,0.30792,0.48346,0.62364,0.4273,0.17393,0.16727,0.16878,0.14994,0.16935,0.23352,0.22504,0.1738,0.16873,0.25415,0.37822,0.48528,0.5422,0.63491,0.75116,0.70114,0.56296,0.57055,0.75223,0.64304,0.47715,0.36928,0.36229,0.43175,0.27993,0.494,0.57756,0.3553,0.12831,0.18848,0.4069,0.64174,0.53696,0.44811,0.42365,0.40491,0.39161,0.40092,0.4144,0.41606,0.44,0.52087,0.51651,0.49961,0.58035,0.68441,0.68183,0.61623,0.64532,0.67675,0.70997,0.72713,0.74336,0.75783,0.78867,0.79398,0.79147,0.80392,0.81355,0.8182,0.82329,0.81925,0.81943,0.81095,0.71237,0.6788,0.67252,0.71546,0.64237,0.61114,0.69774,0.66886,0.66528,0.70505,0.70817,0.61329,0.48992,0.5291,0.48406,0.37814,0.43797,0.62627,0.71149,0.7082,0.70795,0.6935,0.66408,0.63217,0.57435,0.50036,0.41889,0.37268,0.30567,0.14558,0.094772,0.096225,0.097593,0.090836,0.17189,0.38765,0.39387,0.43301,0.47665,0.38965,0.38859,0.38144,0.58994,0.57577,0.35354,0.2378,0.21771,0.45396,0.5339,0.52321,0.52734,0.50066,0.44823,0.56237
0.32448,0.11812,0.15676,0.18413,0.19575,0.20675,0.33479,0.49224,0.62255,0.43645,0.18013,0.16161,0.15451,0.19531,0.24854,0.2563,0.21458,0.23835,0.34255,0.43855,0.50853,0.56139,0.66949,0.74531,0.68216,0.54216,0.59953,0.72863,0.69502,0.49346,0.28202,0.24825,0.37824,0.38398,0.2999,0.54273,0.51375,0.24945,0.12481,0.20584,0.4237,0.58723,0.31868,0.20031,0.21466,0.24187,0.28199,0.32367,0.38246,0.42006,0.47158,0.53007,0.58547,0.63838,0.70031,0.73494,0.748,0.76186,0.76891,0.7814,0.79298,0.79269,0.7963,0.79748,0.80186,0.80235,0.80927,0.80371,0.80358,0.80733,0.80554,0.8139,0.81733,0.8174,0.73143,0.67257,0.68306,0.72733,0.71868,0.71821,0.71422,0.69632,0.69376,0.68347,0.69575,0.60091,0.45095,0.36381,0.43276,0.50835,0.41177,0.52249,0.66815,0.66555,0.6412,0.60534,0.58176,0.56725,0.52462,0.47882,0.41663,0.37076,0.30413,0.1551,0.094464,0.093938,0.095319,0.090199,0.20094,0.38831,0.4059,0.42042,0.445,0.35974,0.37539,0.38818,0.56435,0.45933,0.26916,0.18028,0.2053,0.494,0.64037,0.60676,0.57417,0.55263,0.51954,0.61167
